clip,speaker_probe_file,speaker_answer_file,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4,p_yes_answer
S001.wav,S001,S001,0.278612107,0.7112590075,0.1578902155,0.03418238088,0.6194743514,0.7560478931
S002.wav,S002,S002,0.0006603483343,0.01162882708,0.01133373566,0.01413646154,0.02643093094,0.5338450125
S003.wav,S003,S003,6.118737656e-05,0.0007051413995,4.285727118e-05,2.36337055e-05,6.627669791e-05,0.6016041357
S004.wav,S004,S004,0.729434669,0.4690230787,0.6469737887,0.3391375542,0.8016787171,0.587395144
S005.wav,S005,S005,0.001463774708,8.132026778e-06,0.0001453880977,1.677323417e-05,1.20663608e-05,0.5324331063
S006.wav,S006,S006,0.007127773482,0.001049049315,0.0002726467792,0.00166741875,0.01518991124,0.665545397
S007.wav,S007,S007,0.9998030066,0.9999274015,0.9998576641,0.9999704361,0.9999873638,0.5193180947
S009.wav,S009,S009,0.01387379505,0.006815521978,0.02170833759,0.004002897069,0.004658257123,0.5040146833
S011.wav,S011,S011,0.02043405548,0.0080381101,0.008067259565,0.1302464008,0.03552864119,0.4301423364
S012.wav,S012,S012,0.0004642871791,0.004073028453,0.001285547274,0.01423631143,0.0005663461634,0.6797767857
S013.wav,S013,S013,0.004690850154,0.001862841425,0.08066073805,0.001701277914,0.001720829634,0.4298246471
S015.wav,S015,S015,0.00635201484,0.03715175763,0.02590744384,0.0007741838344,0.002733565401,0.5948024264
S016.wav,S016,S016,0.0322159417,0.002519936301,0.02319161408,0.002431683009,0.0003561069316,0.9790939143
S017.wav,S017,S017,0.001430183183,0.0002847182041,0.0001243517036,0.002987470943,0.0008294010768,0.3211177207
S018.wav,S018,S018,0.02642611228,0.04749797285,0.0005379620125,0.005086413119,0.01391138975,0.5465239981
S019.wav,S019,S019,0.2112898231,0.009072159417,0.02569670975,0.01366072148,0.01497155894,0.735847047
S020.wav,S020,S020,0.9490811825,0.8930871487,0.5956571698,0.9720568061,0.6518771052,0.8808433457
S021.wav,S021,S021,0.01208556909,0.001520653255,0.0005859734956,0.0006596623571,0.001093427301,0.9780050392
S024.wav,S024,S024,8.634141705e-05,0.0002990812354,6.591503916e-05,3.562474376e-05,3.699633817e-05,0.8034011742
S025.wav,S025,S025,0.3575760722,0.007316248026,0.01233319007,0.8101078272,0.01162568759,0.865876301
S027.wav,S027,S027,0.3200647235,0.4279230535,0.5987234712,0.4579452574,0.6893510222,0.8748276223
S028.wav,S028,S028,0.07629331946,0.04903348535,0.1091244966,0.0253656283,0.02028454654,0.9196175703
S029.wav,S029,S029,3.065947749e-05,0.000168320199,3.516337529e-05,6.21888239e-06,0.0001723659952,0.7528665529
S030.wav,S030,S030,0.999237895,0.9950433969,0.999882102,0.9998800755,0.9999845028,0.7357679149
