clip,speaker_probe_file,speaker_answer_file,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4,p_yes_answer
S001.wav,S001,S001,0.2761561573,0.3310725987,0.5316102505,0.147255227,0.7497978806,0.7057691014
S002.wav,S002,S002,0.004033975769,0.939296782,0.88905406,0.2400222272,0.8363693357,0.4378198413
S003.wav,S003,S003,0.0005510127521,0.0003330881882,0.0002262427442,0.0008006190183,0.001644977252,0.2227008685
S004.wav,S004,S004,0.2923819125,0.007246410474,0.04539782554,0.04685332626,0.1286135167,0.09535193804
S005.wav,S005,S005,0.1701820046,0.6603292823,0.004017951433,0.02064171247,0.01681687869,0.2942151456
S006.wav,S006,S006,0.009929834865,0.04351083189,0.07515248656,0.03619551286,0.709898293,0.3208217898
S007.wav,S007,S007,0.9918865561,0.9775756598,0.9901195765,0.994404912,0.8809991479,0.1066818976
S009.wav,S009,S009,0.02984739095,0.0003347180318,0.0001807411027,0.006417528726,0.001191757736,0.2942163087
S011.wav,S011,S011,0.08949331939,0.25020051,0.03411930054,0.02217658423,0.1291651577,0.4999955568
S012.wav,S012,S012,0.2068732381,0.160410136,0.03132062405,0.1317970455,0.001700424473,0.08509876867
S013.wav,S013,S013,0.325478971,0.02593222633,0.1482291371,0.0651884824,0.8076519966,0.1824239507
S015.wav,S015,S015,0.0001548605069,0.01986963302,0.06270474195,0.0009015086689,0.1923171282,0.2689329693
S016.wav,S016,S016,0.0009285976412,8.630454249e-05,3.374262815e-05,0.000132635585,0.003022246761,0.4999879982
S017.wav,S017,S017,0.04244945198,0.010790837,0.001318790368,0.02588194422,0.04089303315,0.2450799474
S018.wav,S018,S018,0.001537397504,0.01120495889,3.422417285e-05,0.004977683537,0.009922786616,0.3775410038
S019.wav,S019,S019,0.7174329162,0.0180516541,0.004337515216,0.01981908455,0.2258329839,0.09535630591
S020.wav,S020,S020,0.0865913704,0.02075070888,0.9979871511,0.9665965438,0.8942212462,0.4378150848
S021.wav,S021,S021,0.05359799787,0.03688135371,0.002706710482,0.0005700439797,0.02306565642,0.1645153249
S024.wav,S024,S024,2.540131391e-06,0.0002866291034,4.373541015e-05,0.0002690727415,0.00875165686,0.6791606454
S025.wav,S025,S025,0.09079164267,0.2602851689,0.007996357046,0.9345517159,0.9997493625,0.2450846169
S027.wav,S027,S027,3.193298835e-05,0.002360412851,0.001660701935,0.005610179622,0.6404937506,0.6224496362
S028.wav,S028,S028,0.08619707823,0.101396054,0.9801377654,0.6759367585,0.4353936613,0.6791662976
S029.wav,S029,S029,0.00140747102,3.252604074e-05,0.0007852299605,0.008197906427,0.1736052781,0.132971177
S030.wav,S030,S030,0.3884986043,0.03143280745,0.6863049269,0.9734305739,0.04081439599,0.5312033243
S032.wav,S032,S032,0.05107349157,0.0260408204,0.03214177862,0.03438698128,0.001582042314,0.1192013337
S033.wav,S033,S033,8.979846825e-06,5.347888509e-05,0.0005905801081,1.227172106e-05,0.001204066793,0.1066942208
S034.wav,S034,S034,4.542217539e-06,7.077176269e-05,0.0006395214004,8.87568458e-05,0.001159316977,0.3486438135
S035.wav,S035,S035,0.006984593347,0.7685166001,0.02732072212,0.005406984594,0.06749696285,0.4378241752
S036.wav,S036,S036,0.9750311375,0.9844091535,0.9559981823,0.8669980764,0.8588770032,0.437817153
S038.wav,S038,S038,0.7902103662,0.007055201568,0.01679896004,0.00050549343,0.09709177166,0.2018073854
S039.wav,S039,S039,1.27629246e-05,4.187630475e-05,0.0001110847152,0.0002128004853,0.0003158389591,0.04209084575
S040.wav,S040,S040,0.5515852571,0.172537297,0.2264234871,0.7385652661,0.3053202629,0.2018120717
S041.wav,S041,S041,1.545397254e-06,9.523546396e-07,1.999745365e-07,1.382462415e-06,9.408429946e-07,0.06754956346
S043.wav,S043,S043,9.245771071e-05,2.200265953e-05,0.0005107072648,0.001365384902,0.003056444693,0.2018127402
S048.wav,S048,S048,0.0002347961999,2.182563003e-05,0.001403441536,0.001130146207,9.204662638e-05,0.05340615358
S049.wav,S049,S049,0.6483165622,0.1404277086,0.02558560483,0.0010821342,0.02262124419,0.4073160735
S051.wav,S051,S051,0.09758168459,0.004895516671,0.2353326082,0.05457193777,0.0002718037867,0.3775348898
S052.wav,S052,S052,0.002071051393,0.0005159832654,1.832065573e-05,5.650562343e-06,0.000764432596,0.06008675715
S055.wav,S055,S055,1.967180287e-05,0.01677387767,0.546426177,0.0106364172,0.1522054225,0.407313863
S056.wav,S056,S056,0.1903633922,0.005535232835,0.3179726303,0.0002890351752,0.001449350733,0.2450866876
S058.wav,S058,S058,5.833272212e-07,0.004978968296,0.001862107427,0.008831154555,0.004831264261,0.3208216938
S059.wav,S059,S059,0.003227685345,0.02584811673,0.002712888177,0.0280674044,0.01016202848,0.2942083222
S061.wav,S061,S061,0.0001946107805,1.394736137e-05,1.854499033e-06,9.49484911e-06,7.200047548e-05,0.06008650953
S062.wav,S062,S062,0.1686787903,0.02802809514,0.0005751930876,0.01906086877,0.2903389335,0.2689205082
S063.wav,S063,S063,0.0006226505502,0.00454388326,0.0006230405415,0.0113287624,0.0002584907343,0.3208242021
S064.wav,S064,S064,0.9386695027,0.9912484884,0.9994176626,0.9984672666,0.8931928277,0.2689424186
S067.wav,S067,S067,3.79577591e-06,0.000970618974,0.000735255715,4.92169238e-05,0.0005234542768,0.03308767266
S068.wav,S068,S068,0.9889487028,0.2560996115,0.005740791559,0.5587356091,0.0815538764,0.3208026273
S070.wav,S070,S070,0.0007668519975,0.008029852062,0.004064024892,0.0846536383,0.01039758325,0.3208089461
S071.wav,S071,S071,0.3046319187,0.6816218495,0.05107775703,0.05350352451,0.07640255243,0.7310445682
S072.wav,S072,S072,1.450674517e-06,5.708020399e-05,0.001050812658,1.762537067e-06,5.360620321e-07,0.2689468186
S073.wav,S073,S073,0.9990430474,0.9915192723,0.9983054399,0.9982901216,0.9996334314,0.3775355829
S076.wav,S076,S076,0.005030138884,0.006825722288,0.005354504567,0.009855610318,0.4801532626,0.4073230131
S077.wav,S077,S077,0.009834656492,0.009210962802,0.02058865689,0.002090986818,0.2483870536,0.2450792309
S079.wav,S079,S079,0.008204484358,0.6222167015,0.0003584289516,0.01499808673,0.007773861289,0.5621727454
S080.wav,S080,S080,0.9999904633,0.9983710647,0.9999910593,0.9999338388,0.9998819828,0.09535115699
S081.wav,S081,S081,6.207286788e-05,0.00015564762,0.001982749905,0.0002439144591,2.085893902e-05,0.3486326144
S082.wav,S082,S082,0.3619283736,0.02561152726,0.1717484891,0.02618546039,0.5041248798,0.8354743482
S083.wav,S083,S083,0.2079677731,0.3040613532,0.02832164429,0.7974262238,0.08930669725,0.04208846672
S084.wav,S084,S084,0.5392690301,0.6157492399,0.2487438619,0.6712056994,0.8440580964,0.679154368
S086.wav,S086,S086,0.9168977737,0.9954559803,0.9472726583,0.662943244,0.7607678175,0.3775371417
S087.wav,S087,S087,0.9999687672,0.999992609,0.999838233,0.9985498786,0.9999986887,0.7772785816
