clip,speaker_probe_file,speaker_answer_file,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4,p_yes_answer
AVPEPUDEAC0001_readtext.wav,AVPEPUDEAC0001,AVPEPUDEAC0001_readtext,0.4239714444,0.4773529172,0.8560285568,0.4830552638,0.1803835183,0.9944012399
AVPEPUDEAC0003_readtext.wav,AVPEPUDEAC0003,AVPEPUDEAC0003_readtext,0.8096719384,0.132798031,0.9922173023,0.09843537956,0.3705965877,0.9967773789
AVPEPUDEAC0004_readtext.wav,AVPEPUDEAC0004,AVPEPUDEAC0004_readtext,0.24089697,0.03398324177,0.02911368385,0.9548121095,0.1450535953,0.9902156189
AVPEPUDEAC0005_readtext.wav,AVPEPUDEAC0005,AVPEPUDEAC0005_readtext,0.0005305755185,0.05952323228,0.01285117771,0.03587687016,0.003089017933,0.9909445073
AVPEPUDEAC0006_readtext.wav,AVPEPUDEAC0006,AVPEPUDEAC0006_readtext,0.7715314031,0.4692339599,0.7584710121,0.1565909684,0.6897171736,0.9920615227
AVPEPUDEAC0007_readtext.wav,AVPEPUDEAC0007,AVPEPUDEAC0007_readtext,0.006030903198,1.469692961e-05,0.001911717467,0.0003683242539,0.0008199676522,0.9936112835
AVPEPUDEAC0008_readtext.wav,AVPEPUDEAC0008,AVPEPUDEAC0008_readtext,0.02551934682,0.1426964551,0.03250386938,0.1173094437,0.01629254036,0.9867767369
AVPEPUDEAC0010_readtext.wav,AVPEPUDEAC0010,AVPEPUDEAC0010_readtext,0.009516349062,0.03110207617,0.2772153914,0.1932702363,0.0005200349842,0.9948999546
AVPEPUDEAC0011_readtext.wav,AVPEPUDEAC0011,AVPEPUDEAC0011_readtext,0.251083225,0.1085782424,0.7135944963,0.01846802607,0.05658704042,0.9955312396
AVPEPUDEAC0012_readtext.wav,AVPEPUDEAC0012,AVPEPUDEAC0012_readtext,0.05648721382,0.09663584083,0.2128385156,0.0002113800729,0.8434478641,0.9958977934
AVPEPUDEAC0013_readtext.wav,AVPEPUDEAC0013,AVPEPUDEAC0013_readtext,0.9985194802,0.9949282408,0.9250964522,0.9976941943,0.987970531,0.9959923718
AVPEPUDEAC0014_readtext.wav,AVPEPUDEAC0014,AVPEPUDEAC0014_readtext,0.006677645259,0.001056089532,0.0226345621,0.002376753138,0.002210957231,0.9965433313
