clip,speaker_probe_file,speaker_answer_file,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4,p_yes_answer
300.wav,300,300,0.9467163086,0.0001687405747,0.001035441877,0.4960915148,0.001522489707,0.01590811729
301.wav,301,301,0.000164198922,8.261015864e-06,7.129136793e-05,1.762090051e-06,0.0003131658887,0.001926636929
302.wav,302,302,5.125021926e-05,0.01966122165,0.0004702016595,1.004601381e-05,0.7502428889,0.008577855707
303.wav,303,303,0.001120224711,0.2140545398,0.09956870973,0.03084654547,0.2709356844,0.04208804199
304.wav,304,304,0.0007928371197,5.388688464e-07,1.289076863e-07,1.203669697e-08,3.75755144e-06,0.00359374347
305.wav,305,305,0.001663549687,0.001271740068,0.005744589493,0.0770285055,1.481508025e-05,0.02033314803
306.wav,306,306,0.07645076513,0.8209707737,0.1086520106,0.002659760183,0.02089444175,0.03732981062
307.wav,307,307,0.6234382391,0.8268083334,0.9906750321,0.9116819501,0.9325176477,0.02297907847
308.wav,308,308,0.0007005391526,0.0006273850449,7.447214557e-06,9.482733003e-05,0.004903586116,0.02595923687
309.wav,309,309,0.02855639905,0.001175549347,0.598279953,3.076315625e-05,0.003657882102,0.05340173691
310.wav,310,310,0.005770042073,0.4926772118,0.09302798659,0.05748605356,0.008023208007,0.03731798135
311.wav,311,311,0.1972967535,0.006501961965,0.6024223566,0.2279347032,0.9732062817,0.2689537442
312.wav,312,312,0.5331768394,0.006658613216,0.8991791606,0.9579335451,0.0004012388526,0.2018118958
313.wav,313,313,0.008904580958,0.00388956652,0.001162019093,0.001265147119,0.07548217475,0.06754476549
314.wav,314,314,0.0006112354458,0.001316776033,0.002269123215,0.009965196252,0.005144167691,0.001926809713
315.wav,315,315,0.02096956596,0.01825825498,0.3294951618,0.004761811811,0.05563670024,0.07586129627
316.wav,316,316,0.0006461638841,0.0001530169102,0.08551629633,0.3174392283,2.68826625e-05,0.02596027701
317.wav,317,317,0.0003034723632,0.0001105951451,0.000711875211,0.0003697008069,0.8775786161,0.5311931005
318.wav,318,318,0.07478107512,1.233589273e-06,0.0001346865029,2.082167521e-05,1.139191909e-06,0.05340388829
319.wav,319,319,0.01517705619,0.1434209049,0.005198982079,0.0001563614933,0.03654115275,0.2226988375
320.wav,320,320,0.8482561111,0.9783893824,0.9983355403,0.95639503,0.8517326117,0.2941945873
321.wav,321,321,0.9980886579,0.1039640009,0.9997373223,0.9997054935,0.9988180995,0.4378317261
322.wav,322,322,0.03338253126,0.00375789078,0.0277444534,0.1718595773,0.007039405406,0.03732979339
323.wav,323,323,0.0587874651,0.8833519816,0.9620928764,0.02153727785,0.6824992299,0.02297964077
324.wav,324,324,0.9654871225,0.7556762695,0.7425526381,0.9977167845,0.3993522227,0.04208963951
325.wav,325,325,1.904683415e-07,0.001002277015,0.0001370875834,0.01149754878,0.006194272544,0.001926799085
326.wav,326,326,1.523882293e-05,7.344636106e-05,1.030093244e-05,0.001876323833,0.0009257720085,0.02297996172
327.wav,327,327,0.8735256791,0.01530590933,0.0004892565194,0.005476146936,0.04696851224,0.1192068098
328.wav,328,328,0.001223818748,0.1471710801,0.0007021730999,0.009755137376,0.008026206866,0.003593789927
329.wav,329,329,0.002897059079,0.1613008827,0.003362265183,0.008093159646,0.007482319605,0.01590611487
330.wav,330,330,0.6518073678,0.04143545404,0.6931388378,0.360817343,0.01442277152,0.01406467007
331.wav,331,331,0.000185369383,0.03184142336,0.003943668213,0.002825268777,9.186011448e-05,0.02297960397
332.wav,332,332,8.136130418e-06,3.758899038e-05,8.874070772e-06,0.0005238540471,5.967635389e-06,0.02931478602
333.wav,333,333,0.0004910829593,1.79123365e-08,9.378991308e-07,5.597442509e-07,3.135304951e-06,0.007577953537
334.wav,334,334,0.9974491,0.04821063206,7.490221833e-06,0.998426795,0.004284329247,0.08510280191
335.wav,335,335,0.7122424841,0.676472187,0.9696859717,0.9794136286,0.7521187663,0.003172693573
336.wav,336,336,1.399014536e-06,1.793762181e-06,0.04376502708,0.000287717412,1.606037436e-08,0.05340454552
337.wav,337,337,0.9965851307,0.9998692274,0.9998190999,0.1325622052,0.9992207289,0.005911527634
338.wav,338,338,0.9886288643,0.9948593378,0.9990941286,0.9965776801,0.9886884093,0.004609978286
339.wav,339,339,0.3762821853,0.9975709319,6.507469516e-05,0.06017157435,0.0001122670728,0.3775291661
340.wav,340,340,0.001931229373,0.006224961486,0.001778223901,0.08758147806,0.005569718778,0.05340647806
341.wav,341,341,0.0009954448324,0.01292856969,0.001367581659,0.1235028803,0.06366074085,0.08510230462
343.wav,343,343,0.5362839103,0.03347638622,0.2869088352,0.004960707854,0.8277664781,0.3775204998
344.wav,344,344,0.1596716195,0.01644646376,0.008959623985,0.004925346933,0.3987507224,0.0229791861
345.wav,345,345,0.04524386674,0.03048138507,0.6550611258,0.2081054151,0.3375590742,0.0293156185
346.wav,346,346,0.2020507902,0.01056131162,0.9932763577,0.1428163946,0.0009162438801,0.06009334232
347.wav,347,347,0.003567502601,0.001082990668,0.0004977154313,0.0002296702296,0.007305498701,0.01798691969
348.wav,348,348,8.839609654e-05,0.06143777817,0.007374365348,0.03526759893,0.004015904386,0.005220625809
349.wav,349,349,0.9848736525,0.1803937852,0.2535332441,0.8833241463,0.999971509,0.4378027203
350.wav,350,350,1.636449633e-05,0.004055152647,4.95645254e-05,0.000415159011,0.001718180138,0.004610066199
351.wav,351,351,0.1122311652,0.1062864587,0.008944855072,0.1182675585,0.06209706515,0.01590867396
