clip,speaker,score
conflict_301_c000010,301,0.6616517514397835
conflict_301_c000015,301,0.6639693415310965
conflict_302_c000036,302,0.6803004443696895
conflict_302_c000040,302,0.6372151695185166
conflict_303_c000064,303,0.4814919938096113
conflict_306_c000146,306,0.5004729479307604
conflict_306_c000148,306,0.4006627202041223
conflict_306_c000149,306,0.5292835839851281
conflict_307_c000157,307,0.5915641271797168
conflict_307_c000159,307,0.5819059347263821
conflict_307_c000162,307,0.5446183119654129
conflict_307_c000176,307,0.5895976258639826
conflict_308_c000181,308,0.5688665453361619
conflict_308_c000182,308,0.4139753557986415
conflict_308_c000185,308,0.5119990574220096
conflict_308_c000186,308,0.4518123410878035
conflict_308_c000187,308,0.5516133763203706
conflict_311_c000251,311,0.6165907669776901
conflict_312_c000260,312,0.6019296699683536
conflict_314_c000291,314,0.6024846364489211
conflict_314_c000293,314,0.615553668127029
conflict_314_c000296,314,0.6199106782898084
conflict_314_c000312,314,0.5716411152360249
conflict_314_c000325,314,0.6394164141374492
conflict_315_c000333,315,0.6964074749455498
conflict_315_c000335,315,0.7109541167047068
conflict_315_c000337,315,0.7123240431083039
conflict_315_c000344,315,0.7096962429487355
conflict_315_c000345,315,0.6491149698974048
conflict_318_c000389,318,0.6158865082869487
conflict_321_c000428,321,0.629925886506777
conflict_321_c000434,321,0.602910577151717
conflict_321_c000441,321,0.6175482653668617
conflict_323_c000475,323,0.6050799031861286
conflict_323_c000480,323,0.5689256656251722
conflict_327_c000548,327,0.630572617557121
conflict_328_c000562,328,0.417636816196647
conflict_328_c000563,328,0.5773118385066571
conflict_328_c000564,328,0.6246647005823337
conflict_329_c000589,329,0.6930516988246119
conflict_332_c000642,332,0.6529236263906386
conflict_332_c000644,332,0.6799849764916024
conflict_332_c000649,332,0.6314041539551329
conflict_332_c000654,332,0.6640199475127916
conflict_332_c000656,332,0.5690004820529966
conflict_338_c000810,338,0.600977176642538
conflict_338_c000820,338,0.6179732081491717
conflict_338_c000821,338,0.4242352554306345
conflict_338_c000822,338,0.6265067514965456
conflict_338_c000824,338,0.6117463466492232
conflict_338_c000825,338,0.5751741906435455
conflict_340_c000847,340,0.6674628066857315
conflict_345_c000931,345,0.6211382227832558
conflict_345_c000932,345,0.6461471260521169
conflict_345_c000935,345,0.6526530305171775
conflict_345_c000939,345,0.6274931901408874
conflict_345_c000940,345,0.6676160771103297
conflict_345_c000941,345,0.6575351087112649
conflict_345_c000942,345,0.675984940367384
conflict_345_c000947,345,0.6315420263407678
conflict_345_c000948,345,0.6575613153062811
conflict_345_c000949,345,0.646891302998826
conflict_345_c000952,345,0.6279755528259486
conflict_345_c000953,345,0.6305157821062891
conflict_346_c000954,346,0.5830585407969694
conflict_346_c000956,346,0.6438882246660169
conflict_346_c000957,346,0.6202804190945157
conflict_346_c000971,346,0.6355280444446848
conflict_346_c000972,346,0.6162090196006303
conflict_346_c000974,346,0.6070843645622352
conflict_346_c000982,346,0.6129748556776475
conflict_346_c000983,346,0.6062962682544759
conflict_346_c000984,346,0.6452574375715452
conflict_346_c000985,346,0.5400856105701929
conflict_346_c000986,346,0.6559994669057544
conflict_347_c000988,347,0.5912277567399584
conflict_347_c000990,347,0.6542933081447252
conflict_347_c000993,347,0.6850465356852715
conflict_347_c000995,347,0.6371316305911519
conflict_348_c001000,348,0.5751856602731641
conflict_348_c001001,348,0.6237204427717503
conflict_348_c001005,348,0.6052705908503846
conflict_348_c001006,348,0.632974918980994
conflict_348_c001007,348,0.5369917879688417
conflict_348_c001013,348,0.6057781081521131
conflict_348_c001014,348,0.6232898966440062
conflict_354_c001129,354,0.5601169994064422
conflict_354_c001131,354,0.6578303045381289
conflict_354_c001137,354,0.6258800563152612
conflict_362_c001260,362,0.573213660895963
conflict_362_c001263,362,0.6161356813024929
conflict_362_c001265,362,0.6282544862628515
conflict_362_c001266,362,0.6528033543981276
conflict_362_c001268,362,0.6647708401092822
conflict_362_c001271,362,0.6044166907258967
conflict_363_c001278,363,0.5742086717574375
conflict_363_c001284,363,0.6037072786208583
conflict_363_c001285,363,0.6109557842469063
conflict_363_c001288,363,0.6067340433268047
conflict_363_c001290,363,0.6097803722212317
conflict_363_c001295,363,0.606808891068061
conflict_363_c001296,363,0.5024180838955038
conflict_364_c001302,364,0.4914995947875823
conflict_364_c001308,364,0.6170571836510133
conflict_364_c001309,364,0.6097275108599017
conflict_364_c001310,364,0.5618566714564507
conflict_366_c001416,366,0.5786952976538171
conflict_366_c001417,366,0.6024371889348602
conflict_366_c001423,366,0.4699373134438932
conflict_366_c001429,366,0.6019857826721388
conflict_366_c001430,366,0.5961520907301476
conflict_367_c001447,367,0.5706422250960325
conflict_367_c001473,367,0.6569724883036975
conflict_367_c001474,367,0.6272557327123714
conflict_367_c001475,367,0.6282117524310733
conflict_367_c001477,367,0.6513266397812827
conflict_367_c001478,367,0.619069612164732
conflict_369_c001515,369,0.6728226868589308
conflict_369_c001522,369,0.631160925835348
conflict_370_c001551,370,0.6140188724167134
conflict_370_c001553,370,0.6401012668558456
conflict_370_c001561,370,0.625237671218278
conflict_374_c001666,374,0.6210646631622516
conflict_374_c001668,374,0.6568298685929319
conflict_374_c001669,374,0.6330972841549054
conflict_374_c001670,374,0.5901067447056328
conflict_374_c001673,374,0.6323911699584649
conflict_374_c001676,374,0.6771622517760565
conflict_374_c001684,374,0.6032067870209213
conflict_377_c001732,377,0.5539872364457246
conflict_377_c001737,377,0.661365316708285
conflict_377_c001738,377,0.6505922371071232
conflict_377_c001739,377,0.6208633355211222
conflict_377_c001742,377,0.6355093926295439
conflict_377_c001747,377,0.6425109772402686
conflict_377_c001754,377,0.6377268284805405
conflict_377_c001763,377,0.6571257980526592
conflict_377_c001766,377,0.6377787930022071
conflict_378_c001777,378,0.6073251208118838
conflict_379_c001803,379,0.5538477903527891
conflict_379_c001811,379,0.610539238877745
conflict_379_c001815,379,0.6418062301201535
conflict_381_c001881,381,0.6588856103145292
conflict_381_c001894,381,0.6868258901282578
conflict_381_c001895,381,0.6279549874350306
conflict_381_c001896,381,0.6174051740906439
conflict_381_c001897,381,0.546040040878738
conflict_381_c001898,381,0.6789597009616054
conflict_381_c001900,381,0.6847337017968451
conflict_381_c001901,381,0.6674497498777986
conflict_381_c001905,381,0.6401906631440145
conflict_382_c001924,382,0.5570300516483585
conflict_384_c001964,384,0.5777639028363362
conflict_384_c001965,384,0.6094127761226434
conflict_384_c001966,384,0.6101756601585269
conflict_384_c001984,384,0.5857667272592518
conflict_384_c001985,384,0.6335634500571996
conflict_387_c002031,387,0.6323224231060433
conflict_392_c002114,392,0.6257604684101777
conflict_392_c002121,392,0.6208122012264772
conflict_392_c002122,392,0.6070885041586213
conflict_403_c002308,403,0.6529616678431728
conflict_403_c002310,403,0.6572308846740127
conflict_404_c002331,404,0.690814119021649
conflict_404_c002336,404,0.6670301651991378
conflict_405_c002350,405,0.6161995484780923
conflict_405_c002351,405,0.6572181463329323
conflict_405_c002353,405,0.6330558724216919
conflict_405_c002354,405,0.585131055368748
conflict_405_c002356,405,0.6225518427010553
conflict_405_c002357,405,0.6374761524512642
conflict_405_c002358,405,0.6355526219005179
conflict_405_c002381,405,0.6422799381589038
conflict_405_c002382,405,0.6181494703882677
conflict_405_c002385,405,0.6701974149885107
conflict_405_c002386,405,0.6304925774361818
conflict_405_c002387,405,0.6502501461687873
conflict_405_c002388,405,0.616249112019013
conflict_406_c002391,406,0.6434120673250264
conflict_406_c002394,406,0.6243598288858216
conflict_407_c002426,407,0.6661173034915252
conflict_408_c002443,408,0.6326282799211949
conflict_411_c002509,411,0.6414121429368577
conflict_411_c002520,411,0.6056170827144138
conflict_411_c002525,411,0.6111762981956044
conflict_414_c002579,414,0.5815670827301418
conflict_414_c002581,414,0.6715906606958083
conflict_414_c002582,414,0.6186173451218072
conflict_414_c002583,414,0.6660173751008663
conflict_414_c002584,414,0.6076286498333866
conflict_414_c002594,414,0.6503157945129632
conflict_414_c002595,414,0.6461223548091013
conflict_414_c002598,414,0.6172676357806811
conflict_414_c002599,414,0.6196279852095103
conflict_414_c002601,414,0.633721620822212
conflict_414_c002603,414,0.5875362689020268
conflict_415_c002616,415,0.6396180512566353
conflict_415_c002617,415,0.6559248864005334
conflict_416_c002633,416,0.598999451892571
conflict_416_c002642,416,0.5401394395114156
conflict_419_c002702,419,0.6285327208774432
conflict_419_c002704,419,0.6193816247102215
conflict_419_c002705,419,0.6232274015020305
conflict_419_c002710,419,0.6428977892205286
conflict_419_c002715,419,0.6246381794340191
conflict_420_c002726,420,0.6523137884127452
conflict_420_c002727,420,0.6343414070546602
