clip,speaker,arm,is_conflict,is_agreement,score
conflict_301_c000010,301,conflict,True,False,0.9777128777452612
conflict_301_c000015,301,conflict,True,False,0.9996229271082802
conflict_302_c000036,302,conflict,True,False,0.999116880144822
conflict_302_c000040,302,conflict,True,False,0.9991895577572244
conflict_303_c000064,303,conflict,True,False,0.9873739139683908
conflict_306_c000146,306,conflict,True,False,0.9992444430337712
conflict_306_c000148,306,conflict,True,False,0.982556231895452
conflict_306_c000149,306,conflict,True,False,0.9983254083558069
conflict_307_c000157,307,conflict,True,False,0.980128740310934
conflict_307_c000159,307,conflict,True,False,0.9629499190241486
conflict_307_c000162,307,conflict,True,False,0.5311883275694134
conflict_307_c000176,307,conflict,True,False,0.9918114414720136
conflict_308_c000181,308,conflict,True,False,0.9704640229840692
conflict_308_c000182,308,conflict,True,False,0.7853091219209893
conflict_308_c000185,308,conflict,True,False,0.9980731537585856
conflict_308_c000186,308,conflict,True,False,0.9851563218451634
conflict_308_c000187,308,conflict,True,False,0.6548939423698623
conflict_311_c000251,311,conflict,True,False,0.9591513296091708
conflict_312_c000260,312,conflict,True,False,0.9986540587408774
conflict_314_c000291,314,conflict,True,False,0.6224584245915866
conflict_314_c000293,314,conflict,True,False,0.996777318018553
conflict_314_c000296,314,conflict,True,False,0.0417766204107523
conflict_314_c000312,314,conflict,True,False,0.9986851773253852
conflict_314_c000325,314,conflict,True,False,0.9759449861432238
conflict_315_c000333,315,conflict,True,False,0.9951322351781424
conflict_315_c000335,315,conflict,True,False,0.9980880328989048
conflict_315_c000337,315,conflict,True,False,0.9975464852124962
conflict_315_c000344,315,conflict,True,False,0.9991831995256608
conflict_315_c000345,315,conflict,True,False,0.9979330642801628
conflict_318_c000389,318,conflict,True,False,0.989590920799722
conflict_321_c000428,321,conflict,True,False,0.9262962344719656
conflict_321_c000434,321,conflict,True,False,0.7799868341342071
conflict_321_c000441,321,conflict,True,False,0.9407881945855548
conflict_323_c000475,323,conflict,True,False,0.9813097797946022
conflict_323_c000480,323,conflict,True,False,0.9972636666602794
conflict_327_c000548,327,conflict,True,False,0.9976946507118144
conflict_328_c000562,328,conflict,True,False,0.9946147640866289
conflict_328_c000563,328,conflict,True,False,0.9960543788525184
conflict_328_c000564,328,conflict,True,False,0.9862571316314906
conflict_329_c000589,329,conflict,True,False,0.8714656891338011
conflict_332_c000642,332,conflict,True,False,0.9700110011685982
conflict_332_c000644,332,conflict,True,False,0.9284045939158818
conflict_332_c000649,332,conflict,True,False,0.9993279753391502
conflict_332_c000654,332,conflict,True,False,0.9973059341785118
conflict_332_c000656,332,conflict,True,False,0.4960789683458186
conflict_338_c000810,338,conflict,True,False,0.9403500139887632
conflict_338_c000820,338,conflict,True,False,0.8871996451998907
conflict_338_c000821,338,conflict,True,False,0.9952809477174852
conflict_338_c000822,338,conflict,True,False,0.9461969643726752
conflict_338_c000824,338,conflict,True,False,0.0695435429204465
conflict_338_c000825,338,conflict,True,False,0.566014314794203
conflict_340_c000847,340,conflict,True,False,0.9966493506200912
conflict_345_c000931,345,conflict,True,False,0.8962463629160244
conflict_345_c000932,345,conflict,True,False,0.5117105712178885
conflict_345_c000935,345,conflict,True,False,0.9964340400577688
conflict_345_c000939,345,conflict,True,False,0.9546428849066576
conflict_345_c000940,345,conflict,True,False,0.6859406720408012
conflict_345_c000941,345,conflict,True,False,0.2689442994086001
conflict_345_c000942,345,conflict,True,False,0.4687851157719328
conflict_345_c000947,345,conflict,True,False,0.9993227417446514
conflict_345_c000948,345,conflict,True,False,0.7217397945216637
conflict_345_c000949,345,conflict,True,False,0.9343895844355314
conflict_345_c000952,345,conflict,True,False,0.9976030080677272
conflict_345_c000953,345,conflict,True,False,0.8757806480843917
conflict_346_c000954,346,conflict,True,False,0.2751295509303618
conflict_346_c000956,346,conflict,True,False,0.5273084643233885
conflict_346_c000957,346,conflict,True,False,0.8976933752990297
conflict_346_c000971,346,conflict,True,False,0.4648972830244453
conflict_346_c000972,346,conflict,True,False,0.9992082927700447
conflict_346_c000974,346,conflict,True,False,0.8056255129614437
conflict_346_c000982,346,conflict,True,False,0.9984631714362296
conflict_346_c000983,346,conflict,True,False,0.8519465109760346
conflict_346_c000984,346,conflict,True,False,0.9161056015337404
conflict_346_c000985,346,conflict,True,False,0.9984869111262938
conflict_346_c000986,346,conflict,True,False,0.9871784139986312
conflict_347_c000988,347,conflict,True,False,0.9046441918876114
conflict_347_c000990,347,conflict,True,False,0.0467275112116782
conflict_347_c000993,347,conflict,True,False,0.9807281462611404
conflict_347_c000995,347,conflict,True,False,0.7310584667383008
conflict_348_c001000,348,conflict,True,False,0.7826576609594093
conflict_348_c001001,348,conflict,True,False,0.5312052585198244
conflict_348_c001005,348,conflict,True,False,0.0875657451535103
conflict_348_c001006,348,conflict,True,False,0.8311338041095677
conflict_348_c001007,348,conflict,True,False,0.8976896080137041
conflict_348_c001013,348,conflict,True,False,0.8962483983554969
conflict_348_c001014,348,conflict,True,False,0.9956003342458676
conflict_354_c001129,354,conflict,True,False,0.9927667756264784
conflict_354_c001131,354,conflict,True,False,0.9989994275189518
conflict_354_c001137,354,conflict,True,False,0.9828220878859076
conflict_362_c001260,362,conflict,True,False,0.9957680762492622
conflict_362_c001263,362,conflict,True,False,0.6893027932433841
conflict_362_c001265,362,conflict,True,False,0.994133901917078
conflict_362_c001266,362,conflict,True,False,0.8933062421939574
conflict_362_c001268,362,conflict,True,False,0.9845730594358628
conflict_362_c001271,362,conflict,True,False,0.9936603379021388
conflict_363_c001278,363,conflict,True,False,0.961819546874648
conflict_363_c001284,363,conflict,True,False,0.5698517015852772
conflict_363_c001285,363,conflict,True,False,0.993758551826028
conflict_363_c001288,363,conflict,True,False,0.99728489943984
conflict_363_c001290,363,conflict,True,False,0.97871262075778
conflict_363_c001295,363,conflict,True,False,0.999713127274356
conflict_363_c001296,363,conflict,True,False,0.998544875656508
conflict_364_c001302,364,conflict,True,False,0.9761278821191928
conflict_364_c001308,364,conflict,True,False,0.9732400722803872
conflict_364_c001309,364,conflict,True,False,0.9839703789757136
conflict_364_c001310,364,conflict,True,False,0.9957682341389232
conflict_366_c001416,366,conflict,True,False,0.9969244915441774
conflict_366_c001417,366,conflict,True,False,0.9996199861164656
conflict_366_c001423,366,conflict,True,False,0.6859540637754961
conflict_366_c001429,366,conflict,True,False,0.965379846717314
conflict_366_c001430,366,conflict,True,False,0.9954963967900222
conflict_367_c001447,367,conflict,True,False,0.971127460848045
