clip,speaker,p_yes_answer,refit_oof_enc_L0,refit_oof_enc_L1,refit_oof_enc_L2,refit_oof_enc_L3,refit_oof_enc_L4,refit_oof_enc_L5,refit_oof_enc_L6,refit_oof_enc_L7,refit_oof_enc_L8,refit_oof_enc_L9,refit_oof_enc_L10,refit_oof_enc_L11,refit_oof_enc_L12,refit_oof_enc_L13,refit_oof_enc_L14,refit_oof_enc_L15,refit_oof_enc_L16,refit_oof_enc_L17,refit_oof_enc_L18,refit_oof_enc_L19,refit_oof_enc_L20,refit_oof_enc_L21,refit_oof_enc_L22,refit_oof_enc_L23,refit_oof_enc_L24,refit_oof_enc_L25,refit_oof_enc_L26,refit_oof_enc_L27,refit_oof_enc_L28,refit_oof_enc_L29,refit_oof_enc_L30,refit_oof_enc_L31
S001.wav,S001,0.3632881689271144,0.9995943903923035,0.9986863732337952,0.9985396862030029,0.9989880919456482,0.9992817044258118,0.9973849654197693,0.9983015060424805,0.980840265750885,0.9884738326072693,0.9973410964012146,0.9971081614494324,0.9985637068748474,0.9988353848457336,0.998217761516571,0.9967412352561951,0.9978083968162537,0.9942461848258972,0.93881756067276,0.9373079538345337,0.8640516996383667,0.8788628578186035,0.9376884698867798,0.9690727591514587,0.9408585429191589,0.9673900604248047,0.983079195022583,0.9735231995582581,0.9178268313407898,0.9904476404190063,0.9965812563896179,0.9955307841300964,0.9976369142532349
S002.wav,S002,0.2693269906304305,0.9975364208221436,0.9688007235527039,0.9896863102912903,0.9917506575584412,0.9950414299964905,0.991201639175415,0.9671889543533325,0.9410883188247681,0.9536337852478027,0.8340352177619934,0.6468393802642822,0.8125939965248108,0.6651437282562256,0.8952736258506775,0.919346034526825,0.7056663632392883,0.6665377020835876,0.9469385743141174,0.8084203600883484,0.7719120979309082,0.9131436944007874,0.8911810517311096,0.9850689768791199,0.8063670992851257,0.6311963796615601,0.8007990717887878,0.9751798510551453,0.9603949189186096,0.9832578301429749,0.9601759314537048,0.9769978523254395,0.9981990456581116
S003.wav,S003,0.2817777023359973,0.3206513822078705,0.40472012758255005,0.09780902415513992,0.03845580667257309,0.024883722886443138,0.007678289897739887,0.0001458542246837169,0.0001508756831753999,0.0022658221423625946,0.0025258774403482676,0.008020107634365559,0.015455568209290504,0.02506420575082302,0.0005064288270659745,0.0004432410642039031,0.00035143474815413356,0.00022855961287859827,0.00395819591358304,0.01151734683662653,0.0019871320109814405,0.0009097209549508989,0.0010428752284497023,0.0009176285821013153,0.0070369127206504345,0.014711289666593075,0.01513912994414568,0.02386067621409893,0.03861028701066971,0.00865300465375185,0.03418639302253723,0.008342497982084751,0.017337514087557793
S004.wav,S004,0.19218135194831382,0.15301163494586945,0.27182134985923767,0.8533132076263428,0.33223748207092285,0.3486516773700714,0.401463121175766,0.5961605310440063,0.4227953553199768,0.21516278386116028,0.12072543799877167,0.11958533525466919,0.0047848583199083805,0.004824675153940916,0.0030957977287471294,0.0009606979438103735,0.0004618857929017395,0.0004326477646827698,0.0013685510493814945,0.003306282451376319,0.0027220905758440495,0.00023193395463749766,0.03381318598985672,0.050561632961034775,0.012523596175014973,0.003662942675873637,0.01254130620509386,0.020576832816004753,0.07575836032629013,0.08960547298192978,0.016028575599193573,0.022794077172875404,0.019839338958263397
S005.wav,S005,0.29459490448298337,0.06085623800754547,0.0037585762329399586,0.009854299016296864,0.06012657657265663,0.05725428834557533,0.014944608323276043,0.00044247839832678437,0.0014711398398503661,0.001280759577639401,0.0012176190502941608,0.006317324470728636,0.05445777624845505,0.006595127750188112,0.07149867713451385,0.14750148355960846,0.03903907909989357,0.0021656074095517397,0.008331474848091602,0.010788190178573132,0.04748808220028877,0.0015380351105704904,0.05281559377908707,0.03281741216778755,0.17305545508861542,0.1519855260848999,0.015972523018717766,0.001626635086722672,0.1179712638258934,0.14066316187381744,0.1943262666463852,0.5596926212310791,0.3626326322555542
S006.wav,S006,0.4230144824744104,0.8227846026420593,0.8104208111763,0.9265167117118835,0.18696516752243042,0.17515547573566437,0.7115004062652588,0.43977344036102295,0.5401855707168579,0.07631897926330566,0.386950820684433,0.2932601571083069,0.12224090099334717,0.024910753592848778,0.11364437639713287,0.3576394021511078,0.35634276270866394,0.16512197256088257,0.03540636599063873,0.07135680317878723,0.19181248545646667,0.019631188362836838,0.0706908106803894,0.04819970205426216,0.028215957805514336,0.035068582743406296,0.06031901016831398,0.037419892847537994,0.031557876616716385,0.04352381080389023,0.025963686406612396,0.03755761682987213,0.234111487865448
S007.wav,S007,0.19209313690703744,0.9999935626983643,0.9999992847442627,0.9999992847442627,0.9999480247497559,0.9998784065246582,0.9998162388801575,0.9999899864196777,0.9998195767402649,0.9998685121536255,0.9998646974563599,0.9998573064804077,0.9992066025733948,0.99950110912323,0.9993757605552673,0.9985791444778442,0.9995588660240173,0.9998561143875122,0.999842643737793,0.9998956918716431,0.9999302625656128,0.9999783039093018,0.9997428059577942,0.9999606609344482,0.9998526573181152,0.9998975992202759,0.9998345375061035,0.9998680353164673,0.9988952875137329,0.9998093247413635,0.9995404481887817,0.9996479749679565,0.9999969005584717
S009.wav,S009,0.16472504707636726,0.9968650937080383,0.9956793189048767,0.9924191236495972,0.9246006011962891,0.8627579808235168,0.6903116703033447,0.7965847253799438,0.866744339466095,0.8810313940048218,0.8753525614738464,0.6906821131706238,0.33008691668510437,0.5890265107154846,0.8716242909431458,0.7176774144172668,0.44765979051589966,0.33455798029899597,0.20609651505947113,0.05049213767051697,0.0035248014610260725,0.027976980432868004,0.006484901532530785,0.0021426130551844835,0.022604893893003464,0.009330926463007927,0.015385063365101814,0.008097521029412746,0.036637306213378906,0.029631726443767548,0.011711064726114273,0.11552804708480835,0.029539618641138077
S011.wav,S011,0.42296857667875737,0.5243526101112366,0.7117777466773987,0.37693333625793457,0.04275871813297272,0.2192370593547821,0.07908246666193008,0.5686999559402466,0.945672333240509,0.704093337059021,0.7269405722618103,0.5417331457138062,0.3377020061016083,0.5725807547569275,0.07812939584255219,0.15659713745117188,0.07757409662008286,0.09561362862586975,0.14614318311214447,0.1832605004310608,0.36643093824386597,0.8562548756599426,0.542672336101532,0.8005498647689819,0.9951618313789368,0.9902870655059814,0.9557497501373291,0.9890137314796448,0.9161065220832825,0.9360217452049255,0.9712887406349182,0.9696192741394043,0.9841136336326599
S012.wav,S012,0.23402781559205468,0.9999432563781738,0.997361958026886,0.9952614903450012,0.9935418367385864,0.9972538352012634,0.9987033605575562,0.9995133876800537,0.9991574287414551,0.9993916749954224,0.9924523234367371,0.9688704013824463,0.23269714415073395,0.306930273771286,0.5079901814460754,0.5133575201034546,0.28785499930381775,0.2789582312107086,0.6425603032112122,0.6859831213951111,0.9427713751792908,0.6088497042655945,0.6651071310043335,0.20293042063713074,0.369934618473053,0.09307201206684113,0.2376696616411209,0.08422577381134033,0.03754521161317825,0.1006164625287056,0.455437570810318,0.28755348920822144,0.2593369483947754
