clip,speaker,p_enc_probe_rep0,p_enc_probe_rep1,p_enc_probe_rep2,p_enc_probe_rep3,p_enc_probe_rep4,p_yes_answer
adrso002.wav,adrso002,2.01476505e-05,1.019890169e-05,6.637777915e-06,2.192250804e-06,6.511544939e-07,0.5004748471
adrso003.wav,adrso003,0.003670597449,0.0001276566472,3.632028529e-05,0.0003399075649,4.565952622e-06,0.6746096513
adrso004.wav,adrso004,0.5483145118,0.9245262742,0.8735064864,0.3539822102,0.6114850044,0.7593912965
adrso005.wav,adrso005,0.7959485054,0.005241699982,0.0543866381,0.004854288418,0.00739483349,0.6111327242
adrso006.wav,adrso006,0.007789386902,0.0814858973,0.3407500982,0.006110745016,0.001084294519,0.4917217047
adrso007.wav,adrso007,0.0002788459242,0.005232685246,0.001021278906,0.001610915526,0.0001954688196,0.5653161314
adrso008.wav,adrso008,0.003811092814,5.362903266e-06,0.1446789801,0.006904636044,0.004264009185,0.7016011249
adrso009.wav,adrso009,1.061694888e-06,8.018170661e-07,8.499382602e-06,3.589195694e-05,9.656117754e-07,0.6904159068
adrso010.wav,adrso010,0.7241001129,0.0591946058,0.2038759738,0.8506553769,0.005215395708,0.7238108993
adrso011.wav,adrso011,0.001376016764,1.234028059e-05,0.0815012306,0.001033021486,0.005748368334,0.7146695416
adrso012.wav,adrso012,0.01695517078,0.03380429,0.172289446,0.03021949157,0.06233931705,0.2713874084
adrso013.wav,adrso013,1.13655453e-07,4.115211414e-05,1.963143404e-05,5.849728495e-06,1.02596589e-08,0.3568240102
adrso014.wav,adrso014,0.5052155256,0.4907249808,0.07010989636,0.02612459101,0.002611887176,0.6405342663
adrso015.wav,adrso015,0.01625846699,0.002670726506,0.001210241346,0.122166276,0.0173597876,0.4893890268
adrso016.wav,adrso016,0.001606103498,0.0002348517155,0.000331302319,0.0005805320106,1.778029764e-05,0.4780609839
adrso017.wav,adrso017,4.587696765e-07,4.422346683e-05,4.360796083e-06,1.458109909e-05,0.0002838763467,0.6493446539
adrso018.wav,adrso018,0.2360694259,0.9830344915,0.5728577375,0.2977669835,0.1990314722,0.3244180531
adrso019.wav,adrso019,0.01044348441,0.1371627301,0.05646345764,0.01155570894,0.02226207219,0.6533868773
adrso020.wav,adrso020,0.3232375085,0.3278801739,0.9283226132,0.0662368834,0.04449057207,0.7952355591
adrso021.wav,adrso021,0.0001018540424,0.01946613379,0.000527936907,0.006226203404,0.08193525672,0.3660901182
adrso022.wav,adrso022,0.9994634986,0.9905138016,0.999992013,0.9999989271,1,0.1456757092
adrso023.wav,adrso023,0.9990697503,0.9988749623,0.9988137484,0.9995991588,0.9885038733,0.4668126934
adrso024.wav,adrso024,0.999157548,0.9951289892,0.9999809265,0.997315824,0.9999678135,0.5192204288
adrso025.wav,adrso025,0.9999614954,0.9992415905,0.9860454202,0.998975873,0.9986038804,0.8130242561
adrso027.wav,adrso027,0.85060215,0.9560570717,0.998647511,0.9975824356,0.8627669215,0.7028925847
adrso028.wav,adrso028,0.9999996424,0.9999991655,0.9999992847,1,0.9999995232,0.8373253726
adrso029.wav,adrso029,0.989049077,0.9954932928,0.9983674884,0.9911138415,0.9970129728,0.5926732714
adrso031.wav,adrso031,0.7372148037,0.9982413054,0.9904831648,0.6299487352,0.9293161631,0.9470892759
adrso032.wav,adrso032,0.09336902201,0.320019722,0.8520815372,0.8815518022,0.621914506,0.698809724
adrso033.wav,adrso033,0.9621657133,0.9998052716,0.9977059364,0.9996267557,0.9971766472,0.4356871282
adrso035.wav,adrso035,0.9933080673,0.9998407364,0.9853376746,0.9991668463,0.9826977849,0.6445280802
adrso036.wav,adrso036,0.9999973774,0.9999996424,0.9964105487,0.9999998808,0.9999895096,0.869878051
adrso037.wav,adrso037,1,1,1,1,1,0.9567803029
adrso038.wav,adrso038,0.9999233484,0.9997641444,0.9999353886,0.9816432595,0.9647475481,0.7496494862
adrso039.wav,adrso039,0.9842821956,0.9946736693,0.9996265173,0.9997912049,0.9998903275,0.7237906556
adrso041.wav,adrso041,0.9874233007,0.889282763,0.9313822389,0.8892637491,0.5015882254,0.8913139605
adrso042.wav,adrso042,0.001232531737,0.001960926922,0.005753797013,0.02852812596,0.002968750894,0.950331903
adrso043.wav,adrso043,0.999994278,0.9999865294,0.9999884367,0.9999431372,0.999863863,0.9900460998
adrso044.wav,adrso044,0.09261026978,0.2016268224,0.1707266271,0.2657035887,0.6469553709,0.8577019347
adrso045.wav,adrso045,0.9999316931,0.9995986819,0.9999268055,0.9999779463,0.9999744892,0.9607496461
adrso046.wav,adrso046,0.9150353074,0.999956131,0.9989733696,0.9803851843,0.9856925011,0.9575503459
adrso047.wav,adrso047,0.9996180534,0.9984478951,0.9997785687,0.9998095632,0.9021572471,0.9376847025
adrso049.wav,adrso049,0.3737390041,0.9984532595,0.9753195047,0.984690845,0.9963405728,0.7957460993
adrso052.wav,adrso052,0.9998903275,0.9999756813,0.9995182753,0.9967213273,0.9999682903,0.974251384
adrso053.wav,adrso053,0.9993306398,0.992610991,0.9927766323,0.9985533357,0.9996367693,0.8461381326
adrso054.wav,adrso054,0.9982024431,0.9997480512,0.9999895096,0.9988116026,0.9999855757,0.784343505
adrso055.wav,adrso055,0.9999493361,0.9998526573,0.9994273186,0.9978775978,0.9968799353,0.5804405671
adrso056.wav,adrso056,0.7092390656,0.9975773692,0.969284296,0.4211145639,0.9102305174,0.8411943265
adrso059.wav,adrso059,0.9804769754,0.9666788578,0.9751612544,0.9121947885,0.9887629151,0.8319571051
adrso060.wav,adrso060,0.9999825954,0.9999736547,0.9618060589,0.9995626807,0.9999887943,0.9516147068
adrso062.wav,adrso062,0.9883654118,0.9759060144,0.9649936557,0.9864560366,0.9955881834,0.8461358384
adrso063.wav,adrso063,0.9999878407,0.999974966,0.9999904633,0.999989152,0.9997509122,0.8752950362
adrso064.wav,adrso064,0.9999544621,0.9999805689,0.9985551238,0.9993252754,0.9999872446,0.9549656354
adrso065.wav,adrso065,0.992086947,0.9888933301,0.9329218268,0.9783248305,0.9859485626,0.9007729338
adrso066.wav,adrso066,0.9999988079,0.9999938011,0.9999995232,0.9999988079,0.9999959469,0.4324198995
adrso068.wav,adrso068,1,0.9999998808,1,1,0.9999207258,0.6512534562
adrso070.wav,adrso070,0.9999246597,0.9993112087,0.9998700619,0.9999998808,0.9979550838,0.8612481392
adrso071.wav,adrso071,1.096848882e-05,0.0003313057823,0.004707773682,0.001445010304,0.000681001693,0.7594350945
adrso072.wav,adrso072,0.002380448626,0.1492501348,0.3382486403,0.1208986491,0.01013347693,0.537199133
adrso074.wav,adrso074,0.0005491453921,0.0004232530482,0.01194563974,9.079226584e-05,0.00139306765,0.900806307
adrso075.wav,adrso075,0.2371776104,0.02176721022,0.08431731164,0.2029023468,0.01423307322,0.8006791633
adrso077.wav,adrso077,0.9795007706,0.3509331346,0.7733552456,0.9942772985,0.9834083319,0.890390559
adrso078.wav,adrso078,0.9999911785,0.9999673367,0.9999098778,0.9999930859,0.9999978542,0.931326139
adrso083.wav,adrso083,0.9999917746,0.9999967813,0.99992311,0.9996500015,0.9920808673,0.9936457526
adrso088.wav,adrso088,0.1987462491,0.7228159308,0.8692141771,0.6748715639,1.208455524e-05,0.9117036019
adrso089.wav,adrso089,0.9999563694,0.9995768666,0.9982842803,0.9990579486,0.9998754263,0.9104476904
adrso090.wav,adrso090,0.9995177984,0.9998281002,0.9999592304,0.9987137318,0.9956183434,0.222756662
adrso092.wav,adrso092,0.317671448,0.7022229433,0.9456439614,0.6055214405,0.8882728219,0.6677709572
adrso093.wav,adrso093,0.9974685907,0.9702960253,0.9998216033,0.9939002991,0.999221921,0.7924362833
adrso098.wav,adrso098,0.6427590847,0.9129654765,0.1790551096,0.05013553053,0.9999113083,0.9233185469
adrso099.wav,adrso099,0.9997081161,0.9992127419,0.9988402724,0.9994897842,0.9755333066,0.9371758583
adrso106.wav,adrso106,0.9984917641,0.9985485673,0.9989770651,0.9941266775,0.9970796704,0.8988399025
adrso108.wav,adrso108,0.01093668304,0.9993376136,0.9745345116,0.9855879545,0.9705116749,0.2736210296
adrso109.wav,adrso109,0.09353749454,0.02993723005,0.1514860988,0.3546767235,0.0476751104,0.9021751438
adrso110.wav,adrso110,0.9979277849,0.9996541739,0.998780787,0.9977741838,0.999894619,0.9732027601
adrso112.wav,adrso112,0.04133945331,0.51347363,0.3891410232,0.02583077922,0.6410765052,0.6090719821
adrso113.wav,adrso113,0.905349493,0.9996553659,0.999958396,0.9997650981,0.9999321699,0.8373276261
adrso116.wav,adrso116,0.9989565611,0.9920911789,0.998801589,0.9999796152,0.9985868931,0.9635406481
adrso117.wav,adrso117,0.9987572432,0.9993003607,0.9976305962,0.9998161197,0.9819055796,0.9563403741
adrso118.wav,adrso118,0.0008769567357,0.04845193774,0.5051187277,0.0004770894593,0.008919161744,0.8047489601
adrso121.wav,adrso121,0.9999835491,0.9999910593,0.9998528957,0.9996364117,0.9987517595,0.9724769636
adrso122.wav,adrso122,0.9441842437,0.9985693693,0.9911419153,0.9975118637,0.9011679888,0.9813611274
adrso123.wav,adrso123,0.9994629025,0.9966552258,0.6698681712,0.4580565691,0.9999839067,0.6482190698
adrso124.wav,adrso124,0.9997310042,0.9425535798,0.9999372959,0.9998679161,0.9999864101,0.719699912
adrso125.wav,adrso125,0.9998109937,0.994115591,0.9853278995,0.9992262125,0.9999082088,0.9641238667
adrso126.wav,adrso126,0.9947286248,0.9991681576,0.9438481331,0.9919134378,0.9998021722,0.927858103
adrso128.wav,adrso128,0.9999018908,0.9994846582,0.9998427629,0.9988879561,0.9999965429,0.6089660718
adrso130.wav,adrso130,0.9999998808,0.9999988079,0.9999997616,1,0.9999998808,0.986013113
adrso132.wav,adrso132,0.001471904223,0.309951514,0.07138859481,0.2284526527,0.03650224209,0.9425722504
adrso134.wav,adrso134,0.9998319149,0.9999938011,0.9999623299,0.9999637604,0.9998703003,0.9321114676
adrso135.wav,adrso135,0.9662502408,0.6606492996,0.6589543819,0.9928113818,0.965824306,0.8630262688
adrso138.wav,adrso138,0.9560240507,0.9998450279,0.9999818802,0.9999783039,0.9999940395,0.8802445484
adrso140.wav,adrso140,0.9991188645,0.9998927116,0.9978197813,0.999943018,0.9998824596,0.8504795147
adrso141.wav,adrso141,0.01102341712,0.02407095022,0.08229419589,0.09073986113,0.09446485341,0.7958796409
adrso142.wav,adrso142,0.006919745356,0.9419648051,0.8040353656,0.7256045341,0.8607727885,0.9111029117
adrso144.wav,adrso144,0.9992519021,0.9789526463,0.9996771812,0.9989442229,0.998662591,0.9233364093
adrso148.wav,adrso148,0.7298185825,0.5050964952,0.8575586677,0.7651842237,0.7334445119,0.367184564
adrso149.wav,adrso149,0.0003378471592,0.0003638300113,0.001053209533,0.001172552817,0.0007126925047,0.3495275294
adrso150.wav,adrso150,0.0001916027832,0.02116181515,8.467786392e-05,0.002038455103,0.0001730706863,0.4295921169
adrso151.wav,adrso151,0.04577540979,0.5430349112,0.002308224095,0.009227304719,0.05330931395,0.4727924663
adrso152.wav,adrso152,0.00235608709,2.774283712e-05,0.0001893162553,1.408472872e-05,9.283105464e-05,0.3883769017
adrso153.wav,adrso153,0.05704435706,0.1388437748,0.001434875419,0.001256354735,0.2365128398,0.8857545985
adrso154.wav,adrso154,0.001133591169,0.0002065604931,0.001575181377,0.02042867243,0.001714721555,0.283427037
adrso155.wav,adrso155,0.983006537,0.775277555,0.8606172204,0.9650144577,0.8479785323,0.402169999
adrso156.wav,adrso156,0.005985519849,0.003030637279,0.2304902524,0.1130288169,0.03605255112,0.7713349138
adrso157.wav,adrso157,0.03603091463,0.02174862288,0.04553923756,0.1650373787,0.05680594221,0.513235765
adrso158.wav,adrso158,0.03180322051,0.1961831152,0.9739145041,0.9619994164,0.3187927306,0.3567755856
adrso159.wav,adrso159,0.004593591206,0.001985359704,0.006197537761,0.001121923793,0.5001040101,0.1576248492
adrso160.wav,adrso160,0.003872351488,0.0004108904395,0.01550960355,2.227448022e-05,0.001211079187,0.6140332133
adrso161.wav,adrso161,4.546406853e-05,2.467789091e-05,0.0001391491969,0.0001195952791,5.495795449e-06,0.420302895
adrso162.wav,adrso162,0.1267336011,0.1186568215,0.0124835968,0.005370084196,0.05422560871,0.2656700941
adrso164.wav,adrso164,0.002702485537,0.1483666897,0.0267848894,0.01873605698,0.1545064896,0.4009551613
adrso165.wav,adrso165,0.2464589179,0.2147049159,0.01371857617,0.07174959034,0.283311516,0.8630277279
adrso166.wav,adrso166,0.000829161203,0.01139934827,0.00162198313,0.007270452101,0.0002670162648,0.4317198745
adrso167.wav,adrso167,0.001243083156,0.003630337073,0.03331711516,0.006529099774,0.001044811448,0.886071006
adrso168.wav,adrso168,4.030205673e-06,5.274705472e-05,9.284194675e-06,0.0003322974662,5.80185224e-05,0.5114697067
adrso169.wav,adrso169,0.01327240653,0.02061677165,0.07354574651,0.02807007357,0.001808047062,0.7848027195
adrso170.wav,adrso170,0.05546418205,0.1833668947,0.02496883646,0.4819443822,0.01022874657,0.3493251938
adrso171.wav,adrso171,0.1110260636,0.001938782516,0.01143042929,0.004926337861,0.004433154594,0.8154502188
adrso172.wav,adrso172,0.01710867696,0.02567303739,0.01502033416,0.01176142041,0.864251852,0.6728365828
adrso173.wav,adrso173,0.09552869946,0.00622951705,0.004180742893,2.386114829e-05,0.0003293689806,0.8520692817
adrso177.wav,adrso177,0.004514959175,0.05089724436,0.001207810943,0.0004662939173,0.0005163113819,0.9506447621
adrso178.wav,adrso178,0.01993270591,0.06221072003,0.006397183053,0.007007026114,0.2655090988,0.4550383337
adrso179.wav,adrso179,0.6537029743,0.9580182433,0.6144625545,0.4678984582,0.9702634811,0.3813942013
adrso180.wav,adrso180,2.694171963e-05,0.0004314663238,2.95100599e-05,0.003285583341,0.0004308235366,0.7431499649
adrso181.wav,adrso181,0.9998327494,0.9987381101,0.9940061569,0.9722146392,0.999812305,0.6523842525
adrso182.wav,adrso182,0.9977697134,0.999994874,0.9998169541,0.9722319841,0.999987483,0.8452126005
adrso183.wav,adrso183,0.06268946826,0.05273260921,0.01307338662,0.01971463487,0.1661700755,0.6080341064
adrso184.wav,adrso184,0.001487429487,0.001214593998,0.0004267530458,0.0002106354659,0.2433642,0.6810853068
adrso185.wav,adrso185,0.9925034046,0.9989694357,0.965978086,0.3365774751,0.9896920323,0.9713577551
adrso186.wav,adrso186,0.0864257887,0.2332808822,0.01945980079,0.00678521907,0.05995719135,0.6670004874
adrso187.wav,adrso187,0.2297558337,0.9947642088,0.9990442395,0.9818210006,0.9670411348,0.9300034117
adrso188.wav,adrso188,0.8679125905,0.9832029343,0.9907498956,0.9523830414,0.9999667406,0.6280964168
adrso189.wav,adrso189,0.0007477649488,0.001061907155,0.0009805248119,8.83845496e-05,5.218285514e-05,0.7890261119
adrso190.wav,adrso190,0.0002215916902,0.1063016132,0.0008083138964,0.06748341024,0.001237415243,0.3258057103
adrso192.wav,adrso192,0.9998373985,0.9996591806,0.9922080636,0.3289656639,0.9755628109,0.9292521934
adrso194.wav,adrso194,0.9951922894,0.9998612404,0.9712346196,0.3151363134,0.9994347692,0.9006064772
adrso197.wav,adrso197,0.4137662649,0.001029371284,0.02739796788,0.02556194179,0.1738820225,0.6033789999
adrso198.wav,adrso198,0.999997735,0.9999982119,0.9999998808,0.9999758005,0.9999991655,0.9653889574
adrso199.wav,adrso199,0.005374836735,0.199410677,0.00502816122,0.001636772067,0.06941495091,0.3690519951
adrso200.wav,adrso200,0.9620828032,0.9839337468,0.9997041821,0.9977331161,0.9998084903,0.4804425431
adrso202.wav,adrso202,0.03076789901,0.08725318313,0.1636728346,0.05086804554,0.009920411743,0.7816952278
adrso205.wav,adrso205,0.9999701977,0.9999989271,0.9999998808,0.9999996424,0.9999997616,0.9631055805
adrso206.wav,adrso206,0.05464398116,0.2974997163,0.6584635377,0.01887234487,0.000155454065,0.974746336
adrso209.wav,adrso209,0.9532296658,0.5297201276,0.9728350639,0.896445334,0.2655540109,0.2657593191
adrso210.wav,adrso210,0.9976047277,0.9995654225,0.9646996856,0.9622563124,0.980710566,0.7058877106
adrso211.wav,adrso211,0.2168519199,0.5436893702,0.5482429266,0.05366126075,0.6106494665,0.5679091658
adrso212.wav,adrso212,0.1827904433,0.2886782289,0.9877604246,0.5486534238,0.9948322773,0.914923839
adrso214.wav,adrso214,0.9998278618,0.9999824762,0.9998052716,0.9998719692,0.9998528957,0.9102588165
adrso215.wav,adrso215,0.9057675004,0.9665206671,0.9856271744,0.9957019687,0.4012072086,0.9045453688
adrso216.wav,adrso216,1,1,0.9997319579,0.9999921322,0.9999996424,0.1329913729
adrso217.wav,adrso217,0.9999998808,1,1,1,1,0.7224520146
adrso218.wav,adrso218,0.9998183846,0.9999998808,0.9999918938,0.9999928474,0.9999974966,0.9926298285
adrso219.wav,adrso219,0.99532336,0.9980917573,0.9997454286,0.9984606504,0.9948180318,0.900093758
adrso220.wav,adrso220,0.9999842644,0.9999991655,0.9995682836,0.9998247027,0.9992631078,0.8790430367
adrso222.wav,adrso222,0.9747270346,0.8854568005,0.9980093837,0.9909061193,0.9937272072,0.6565642758
adrso223.wav,adrso223,0.9998131394,0.9991406202,0.9999117851,0.99997437,0.9999880791,0.9017814372
adrso224.wav,adrso224,0.9999285936,0.9971812963,0.9996109605,0.9999463558,0.9997939467,0.799385068
adrso226.wav,adrso226,0.9999978542,0.9999316931,0.9998407364,0.9999648333,0.9999972582,0.7943341816
adrso228.wav,adrso228,0.8412359357,0.3882174194,0.2094233483,0.09605171531,0.8585104942,0.8857570829
adrso229.wav,adrso229,0.9998114705,0.9999680519,0.9998668432,0.9992659688,0.9999349117,0.9377124227
adrso231.wav,adrso231,0.9984683394,0.8805961013,0.3440092504,0.06100303307,0.6474750638,0.4814760942
adrso232.wav,adrso232,0.03792525083,0.03857797012,0.4296812117,0.1521442682,0.007707749028,0.8236421394
adrso233.wav,adrso233,0.9324105978,0.9998650551,0.9165571928,0.9982536435,0.9979787469,0.5926783834
adrso234.wav,adrso234,0.4359454215,0.0183100421,0.001310124644,0.4222389162,0.0001510243746,0.3406571102
adrso235.wav,adrso235,7.16823979e-06,7.816656762e-06,0.0001333271648,7.91936036e-05,0.002803262789,0.1477703706
adrso236.wav,adrso236,0.9665265083,0.9979072809,0.949211061,0.9698501229,0.9833583236,0.6484061116
adrso237.wav,adrso237,0.9999606609,0.9999724627,0.9988651276,0.9998804331,0.9996380806,0.6718034323
adrso243.wav,adrso243,0.9714965224,0.9997732043,0.9938318729,0.9985433817,0.9999500513,0.4931719559
adrso244.wav,adrso244,0.9937969446,0.9999970198,0.9999859333,0.9998332262,0.9606266618,0.9605574373
adrso245.wav,adrso245,0.005631327629,0.9955309033,0.04685791582,0.9999053478,0.01161342673,0.5516172248
adrso246.wav,adrso246,0.743051827,0.7151634693,0.9985743761,0.9822417498,0.0002827076241,0.6819743588
adrso247.wav,adrso247,0.9959582686,0.9852024913,0.9969934225,0.9996997118,0.9992964268,0.9508135996
adrso248.wav,adrso248,0.9995244741,0.9995686412,0.9984930754,0.9962146878,0.9989749193,0.9564209266
adrso249.wav,adrso249,0.8938599825,0.6764314771,0.9990660548,0.9782871604,0.9123126268,0.705835249
adrso250.wav,adrso250,0.9975460172,0.9988620281,0.9962051511,0.9588314295,0.9975084066,0.901497097
adrso251.wav,adrso251,0.790756166,0.9090363979,0.9923583865,0.9952501059,0.005066313315,0.4390107393
adrso253.wav,adrso253,0.890196085,0.9815867543,0.9991804957,0.9478394985,0.9774776697,0.8638097588
adrso254.wav,adrso254,0.9609924555,1,1,0.9999988079,1,0.141837013
adrso255.wav,adrso255,0.0007020519697,2.130021676e-05,0.001670557074,0.000504454656,0.002427793806,0.5094455197
adrso256.wav,adrso256,0.9429237247,0.9609912634,0.6455420852,0.313937664,0.9332754016,0.6448049508
adrso257.wav,adrso257,0.002151193796,3.952470797e-05,0.002778373891,0.0003054581175,9.731548744e-06,0.3425476695
adrso258.wav,adrso258,0.002291893819,0.02253471315,0.00921524968,0.76436764,0.1087050214,0.574863855
adrso259.wav,adrso259,0.1497921199,0.08974137902,0.0008897132357,0.004062213004,0.0238526091,0.3779570205
adrso260.wav,adrso260,0.05340086296,0.006893948652,0.03855016828,0.01481580641,0.4245762527,0.2626704242
adrso261.wav,adrso261,0.003129662015,0.03987072408,0.009106087498,0.01493727416,0.09594488889,0.6671893427
adrso262.wav,adrso262,0.001269910485,0.01081951521,0.0248941388,0.001427739859,0.06172433868,0.6009515959
adrso263.wav,adrso263,0.1250957698,0.01451062225,0.008518509567,0.08070746809,0.06161942333,0.377861475
adrso264.wav,adrso264,0.2842000425,0.8992167711,0.4622966647,0.9346379042,0.9570301771,0.6925931865
adrso265.wav,adrso265,1.867645187e-05,0.0006920422311,0.0001288168423,0.006750425324,0.000484674878,0.5419493327
adrso266.wav,adrso266,0.0005754151498,0.001103393384,0.4915527999,0.2662293315,2.010005664e-05,0.9522805847
adrso267.wav,adrso267,0.02204095758,0.0001336151909,0.00149228645,1.068889287e-05,0.01238389499,0.8260858751
adrso268.wav,adrso268,1.015685811e-07,4.895935035e-08,1.124374739e-05,1.199984183e-07,1.322800836e-05,0.2622718801
adrso269.wav,adrso269,0.7215499282,0.02398942411,0.0180284027,0.007769776508,0.02174139954,0.6626715101
adrso270.wav,adrso270,0.4283773899,0.2671334445,0.7658518553,0.9932627082,0.7001054883,0.9129431049
adrso272.wav,adrso272,0.7205268145,0.3848165274,0.6331326365,0.5497338176,0.7694317698,0.6629855477
adrso273.wav,adrso273,0.002420274774,0.0005584174069,0.001098102191,0.1182539761,0.005302679259,0.5859817098
adrso274.wav,adrso274,0.2248054892,0.005135092884,0.3455881774,0.4179792702,0.0002847668075,0.4548814749
adrso275.wav,adrso275,0.9682194591,0.7009610534,0.6655466557,0.9835242033,0.09598817676,0.6108831233
adrso276.wav,adrso276,2.330412644e-05,0.0005792924785,0.0001071492152,0.002646402223,0.001239834353,0.2805029852
adrso277.wav,adrso277,0.02421777323,0.01897097565,0.006563994102,0.000564887363,0.03252020851,0.5682519767
adrso278.wav,adrso278,0.5723500848,0.953892827,0.9441380501,0.601236403,0.9862638712,0.852948417
adrso279.wav,adrso279,0.9456753135,0.4412380755,0.02253068611,0.9124352932,0.3139174283,0.8878603871
adrso280.wav,adrso280,0.9893314838,0.9710860252,0.9797760248,0.9794763923,0.9940571785,0.549493775
adrso281.wav,adrso281,0.4034297168,0.4120341837,0.01681518368,0.2786337435,0.1683020741,0.510657565
adrso283.wav,adrso283,0.03402166069,0.5458233356,0.5479287505,0.3196392357,0.000538362423,0.1647653445
adrso284.wav,adrso284,0.01283914596,1.281229106e-05,9.830862837e-06,0.006824265234,7.449702389e-05,0.573640208
adrso285.wav,adrso285,0.003029361134,0.004923283588,0.007865293883,0.0007707616314,9.183892689e-05,0.7676046392
adrso286.wav,adrso286,0.1638468057,0.9409441948,0.03844219446,0.05045716092,0.2715526819,0.4038185009
adrso287.wav,adrso287,0.01124488935,0.003957870882,0.05798182264,0.4166006446,0.3217652142,0.8438960494
adrso288.wav,adrso288,0.4251380861,0.5323694944,0.8404109478,0.7370262742,0.968051672,0.9431422088
adrso289.wav,adrso289,0.001557991491,0.1196459308,2.321329703e-05,0.0005121983122,0.00502495328,0.7932750922
adrso290.wav,adrso290,0.0254721418,0.06236169487,0.008753701113,0.08673017472,0.003489937168,0.7314433257
