clip,speaker,p_enc_probe_rep0,p_enc_probe_rep1,p_enc_probe_rep2,p_enc_probe_rep3,p_enc_probe_rep4,p_yes_answer
AVPEPUDEAC0001_readtext.wav,AVPEPUDEAC0001,0.1432998627,0.9957345128,0.97296381,0.3633566797,0.9174206257,0.3210949014
AVPEPUDEAC0003_readtext.wav,AVPEPUDEAC0003,0.2857969999,0.4042901397,0.8358678818,0.03660403192,0.2777436376,0.4692662844
AVPEPUDEAC0004_readtext.wav,AVPEPUDEAC0004,0.1726524383,0.01380326878,0.5052913427,0.9744968414,0.9230833054,0.3249230498
AVPEPUDEAC0005_readtext.wav,AVPEPUDEAC0005,0.06572858989,0.09479913861,0.001703699352,0.01634692028,0.4051785767,0.6314392847
AVPEPUDEAC0006_readtext.wav,AVPEPUDEAC0006,0.8524644375,0.08450839669,0.6866741776,0.02722842805,0.1983835399,0.4033400926
AVPEPUDEAC0007_readtext.wav,AVPEPUDEAC0007,0.5093230009,0.04147709534,0.1771677881,0.0602353923,0.304017365,0.2384917861
AVPEPUDEAC0008_readtext.wav,AVPEPUDEAC0008,0.6680687666,0.008808077313,0.004982193932,0.1886853725,0.01367206685,0.4307854231
AVPEPUDEAC0010_readtext.wav,AVPEPUDEAC0010,0.001387582743,0.00480859587,0.03049700893,0.009053454734,0.01249034051,0.2428914131
AVPEPUDEAC0011_readtext.wav,AVPEPUDEAC0011,0.7535322309,0.962667346,0.9966365099,0.9717600942,0.9338741899,0.5240010413
AVPEPUDEAC0012_readtext.wav,AVPEPUDEAC0012,0.01669134758,0.8223427534,0.8185864091,0.004120153375,0.2016461939,0.5426404861
AVPEPUDEAC0013_readtext.wav,AVPEPUDEAC0013,0.6609622836,0.974155426,0.8176626563,0.5322895646,0.8840497732,0.5518858431
AVPEPUDEAC0014_readtext.wav,AVPEPUDEAC0014,0.002112353686,0.06454969943,0.000120500983,0.4114313126,0.07127598673,0.2784965589
AVPEPUDEAC0015_readtext.wav,AVPEPUDEAC0015,0.0004015216255,0.005989756435,0.002371724695,2.175663667e-06,3.320478299e-06,0.4423437378
AVPEPUDEAC0016_readtext.wav,AVPEPUDEAC0016,0.04636915028,0.03672765568,0.004445078317,0.01282588579,0.002093314426,0.1898082945
AVPEPUDEAC0017_readtext.wav,AVPEPUDEAC0017,0.627196908,0.5934076309,0.0002041947737,0.3515881896,0.2682819963,0.6922619053
AVPEPUDEAC0018_readtext.wav,AVPEPUDEAC0018,0.003709669923,0.001170600299,0.0001731472876,0.01013414655,0.006195356138,0.3630141998
AVPEPUDEAC0019_readtext.wav,AVPEPUDEAC0019,0.02315510996,0.002524421783,0.003971207887,0.00335543952,0.02812012844,0.324865435
AVPEPUDEAC0020_readtext.wav,AVPEPUDEAC0020,0.002107709181,0.004020524677,0.008468438871,0.006004256196,0.0009199581109,0.425136629
AVPEPUDEAC0021_readtext.wav,AVPEPUDEAC0021,0.009463820606,5.792090633e-06,0.002872547135,6.614025096e-06,0.006699022371,0.3949997153
AVPEPUDEAC0022_readtext.wav,AVPEPUDEAC0022,0.01367089618,0.4210342765,0.0773857832,0.05820630491,0.06200731918,0.2473865387
AVPEPUDEAC0023_readtext.wav,AVPEPUDEAC0023,0.01833215542,0.01704625227,0.06699363887,0.004060903098,0.0008017073269,0.2538120109
AVPEPUDEAC0024_readtext.wav,AVPEPUDEAC0024,0.04028242826,0.01606221125,0.03159975633,0.5869876146,0.04362303391,0.4690073998
AVPEPUDEAC0025_readtext.wav,AVPEPUDEAC0025,0.01415866148,0.0064145918,0.01777163148,0.02785738371,0.006472084671,0.1620662794
AVPEPUDEAC0026_readtext.wav,AVPEPUDEAC0026,0.03453205898,0.03361091018,0.4348060191,0.7019108534,0.06712249666,0.5148682106
AVPEPUDEAC0027_readtext.wav,AVPEPUDEAC0027,0.4839509428,0.9869003892,0.3588220179,0.1236022785,0.2175432146,0.7837210087
AVPEPUDEAC0028_readtext.wav,AVPEPUDEAC0028,0.9953468442,0.9999967813,0.9999030828,0.9978656173,0.9991785884,0.6392023556
AVPEPUDEAC0029_readtext.wav,AVPEPUDEAC0029,1.773757276e-06,0.001605077763,0.006391990464,1.354940832e-05,1.240380516e-05,0.4316552594
AVPEPUDEAC0030_readtext.wav,AVPEPUDEAC0030,0.0001213272044,1.093221999e-05,9.55858286e-06,0.001890433719,7.676736277e-05,0.1811608598
AVPEPUDEAC0031_readtext.wav,AVPEPUDEAC0031,0.007030538283,0.0001422891801,0.001722659799,0.01794046722,4.461282151e-05,0.2188550529
AVPEPUDEAC0033_readtext.wav,AVPEPUDEAC0033,0.0002007670555,0.00295710261,0.0006965767825,0.0001382270711,1.485432495e-05,0.4544238087
AVPEPUDEAC0034_readtext.wav,AVPEPUDEAC0034,3.578744554e-06,0.2944152057,0.06815640628,0.0001232034119,0.000989837572,0.4607622857
AVPEPUDEAC0035_readtext.wav,AVPEPUDEAC0035,5.984139989e-06,5.968797632e-05,3.000864808e-06,1.719773309e-06,2.84263092e-06,0.4428446524
AVPEPUDEAC0037_readtext.wav,AVPEPUDEAC0037,0.1174495518,0.1422343254,0.1075455248,0.00221210625,0.02609009854,0.6718769829
AVPEPUDEAC0039_readtext.wav,AVPEPUDEAC0039,0.4671819508,0.03930214792,0.3185197115,0.02126672678,0.0006757533411,0.2173347068
AVPEPUDEAC0040_readtext.wav,AVPEPUDEAC0040,0.0008112291107,0.05226867646,0.0008727241657,0.01681389846,4.028144394e-05,0.2348419869
AVPEPUDEAC0041_readtext.wav,AVPEPUDEAC0041,0.01033925172,0.007045130245,0.02581148036,0.001855690381,0.005028807558,0.7395831613
AVPEPUDEAC0042_readtext.wav,AVPEPUDEAC0042,0.0005766990944,0.0004732845991,0.001329082763,0.0001478989579,0.0002396105556,0.3033820594
AVPEPUDEAC0043_readtext.wav,AVPEPUDEAC0043,0.03328993544,0.3409455717,0.01606240869,0.001115943072,0.3918479979,0.5161444717
AVPEPUDEAC0044_readtext.wav,AVPEPUDEAC0044,0.0001347094949,0.01101235021,0.0159944687,0.001861500437,0.002085017506,0.4666770214
AVPEPUDEAC0045_readtext.wav,AVPEPUDEAC0045,4.888183321e-05,0.002318742685,0.0003490623494,1.582195978e-06,9.192452853e-05,0.541909626
AVPEPUDEAC0046_readtext.wav,AVPEPUDEAC0046,0.004215748049,2.095953823e-05,0.0001469956333,0.0008685547509,0.001977175707,0.6632252851
AVPEPUDEAC0047_readtext.wav,AVPEPUDEAC0047,0.0008862142568,0.04850176722,0.005397702102,0.00541317882,0.07781211287,0.3778623021
AVPEPUDEAC0048_readtext.wav,AVPEPUDEAC0048,0.001904873294,0.001343639567,0.0001556177886,0.001514828182,5.276391312e-05,0.4539425808
AVPEPUDEAC0049_readtext.wav,AVPEPUDEAC0049,0.0005855929921,0.0002285206283,0.00139265589,0.001121395966,0.02873876505,0.4925758862
AVPEPUDEAC0050_readtext.wav,AVPEPUDEAC0050,1.704858369e-05,6.862806572e-07,3.414683533e-06,1.842615529e-05,1.129224529e-06,0.5804607531
AVPEPUDEAC0051_readtext.wav,AVPEPUDEAC0051,0.001328983344,0.007879232988,0.006627562456,0.003094064537,0.04220356047,0.2790066534
AVPEPUDEAC0052_readtext.wav,AVPEPUDEAC0052,0.001672504935,0.9036643505,0.9612147808,0.0009422141593,0.5620410442,0.3063816577
AVPEPUDEAC0053_readtext.wav,AVPEPUDEAC0053,0.003561911406,5.327364852e-05,0.008888293058,1.754721416e-05,0.002757092705,0.407540064
AVPEPUDEAC0054_readtext.wav,AVPEPUDEAC0054,1.460173553e-05,3.866342468e-06,6.022941079e-07,2.728499169e-07,3.718450898e-05,0.1783783955
AVPEPUDEAC0057_readtext.wav,AVPEPUDEAC0057,9.043676528e-07,4.295653525e-06,6.033154204e-05,3.849401037e-05,3.340931244e-06,0.2165892492
AVPEPUDEA0001_readtext.wav,AVPEPUDEA0001,0.9876813889,0.8445701003,0.9812843204,0.9065492153,0.4745380282,0.5604317166
AVPEPUDEA0002readtext.wav,AVPEPUDEA0002,0.997877121,0.9724764228,0.9997345805,0.9967801571,0.9995372295,0.6436870148
AVPEPUDEA0003_readtext.wav,AVPEPUDEA0003,1,0.9999996424,0.9999963045,1,0.9999773502,0.646490241
AVPEPUDEA0005_readtext.wav,AVPEPUDEA0005,0.9996892214,0.9999998808,0.9999979734,0.9999996424,0.9999998808,0.5445486047
AVPEPUDEA0006_readtext.wav,AVPEPUDEA0006,0.9997579455,0.9978004098,0.999717176,0.999563396,0.9988646507,0.3524113108
AVPEPUDEA0007_readtext.wav,AVPEPUDEA0007,0.9998731613,0.9977262616,0.99921453,0.9999747276,0.9997373223,0.4367831919
AVPEPUDEA0008_readtext.wav,AVPEPUDEA0008,0.9988301396,0.9943464398,0.9997044206,0.9984408021,0.9217903018,0.5408078213
AVPEPUDEA0009_readtext.wav,AVPEPUDEA0009,0.9996982813,0.9999997616,0.9999879599,1,0.9967696667,0.3921906489
AVPEPUDEA0010_readtext.wav,AVPEPUDEA0010,0.5091623664,0.160795331,0.5620471239,0.7305077314,0.8685232997,0.1878746012
AVPEPUDEA0011_readtext.wav,AVPEPUDEA0011,0.5360582471,0.05175934359,0.06961416453,0.1499622762,0.05465455726,0.4691484594
AVPEPUDEA0013_readtext.wav,AVPEPUDEA0013,0.9957988858,0.9203227758,0.9910930991,0.9166991711,0.9968414307,0.6110316459
AVPEPUDEA0014_readtext.wav,AVPEPUDEA0014,0.9999990463,0.9999995232,0.999917388,0.9999845028,0.9999780655,0.3918227814
AVPEPUDEA0015_readtext.wav,AVPEPUDEA0015,0.9999058247,0.9980722666,0.9997945428,0.9999502897,0.999742806,0.5162384447
AVPEPUDEA0016_readtext.wav,AVPEPUDEA0016,1,0.9997193217,0.9996070266,0.9994143248,0.9999614954,0.4017838884
AVPEPUDEA0017_readtext.wav,AVPEPUDEA0017,0.449635148,0.9619318247,0.91073668,0.9819936156,0.6753264666,0.829903559
AVPEPUDEA0020_readtext.wav,AVPEPUDEA0020,0.9992030263,0.9867323041,0.9339947104,0.9995501637,0.9988994598,0.2997766544
AVPEPUDEA0021_readtext.wav,AVPEPUDEA0021,0.9872304797,0.9614090323,0.9974353909,0.9029166102,0.9994555116,0.668178493
AVPEPUDEA0022_readtext.wav,AVPEPUDEA0022,0.8889787793,0.2432916015,0.09890437871,0.03573637828,0.2715431452,0.4259586925
AVPEPUDEA0023_readtext.wav,AVPEPUDEA0023,0.9999828339,0.9774882793,0.9999960661,0.0569918789,0.9998340607,0.5648502679
AVPEPUDEA0024_readtext.wav,AVPEPUDEA0024,0.9999374151,0.9998441935,0.9951505661,0.9969903231,0.9959272742,0.7899019706
AVPEPUDEA0025_readtext.wav,AVPEPUDEA0025,0.9999492168,0.9851768017,0.9933524132,0.9951854348,0.9735015035,0.2999856927
AVPEPUDEA0026_readtext.wav,AVPEPUDEA0026,0.7461323738,0.1956115067,0.9852346778,0.9999927282,0.9979046583,0.4328330899
AVPEPUDEA0027_readtext.wav,AVPEPUDEA0027,0.0009427206242,0.01700575836,0.0001062580923,0.000214435393,0.002847088268,0.6495872479
AVPEPUDEA0029_readtext.wav,AVPEPUDEA0029,0.07668312639,0.9138704538,0.8836172223,0.1264738142,0.7806837559,0.686694724
AVPEPUDEA0030_readtext.wav,AVPEPUDEA0030,0.9999939203,0.9999558926,0.9993149042,0.9999983311,0.9999866486,0.8486058318
