clip_id,speaker_id,fold
300.wav,300,4
301.wav,301,4
302.wav,302,3
303.wav,303,0
304.wav,304,1
305.wav,305,0
306.wav,306,0
307.wav,307,4
308.wav,308,2
309.wav,309,3
310.wav,310,1
311.wav,311,3
312.wav,312,1
313.wav,313,2
314.wav,314,0
315.wav,315,1
316.wav,316,0
317.wav,317,2
318.wav,318,4
319.wav,319,3
320.wav,320,4
321.wav,321,3
322.wav,322,2
323.wav,323,0
324.wav,324,0
325.wav,325,0
326.wav,326,4
327.wav,327,2
328.wav,328,4
329.wav,329,3
330.wav,330,1
331.wav,331,0
332.wav,332,2
333.wav,333,4
334.wav,334,1
335.wav,335,3
336.wav,336,3
337.wav,337,4
338.wav,338,0
339.wav,339,3
340.wav,340,1
341.wav,341,1
343.wav,343,1
344.wav,344,0
345.wav,345,3
346.wav,346,1
347.wav,347,0
348.wav,348,1
349.wav,349,3
350.wav,350,4
351.wav,351,0
352.wav,352,2
353.wav,353,3
354.wav,354,2
355.wav,355,4
356.wav,356,3
357.wav,357,3
358.wav,358,1
359.wav,359,0
360.wav,360,3
361.wav,361,2
362.wav,362,0
363.wav,363,4
364.wav,364,1
365.wav,365,0
366.wav,366,0
367.wav,367,0
368.wav,368,0
369.wav,369,3
370.wav,370,4
371.wav,371,1
372.wav,372,2
373.wav,373,1
374.wav,374,0
375.wav,375,1
376.wav,376,3
377.wav,377,3
378.wav,378,1
379.wav,379,0
380.wav,380,4
381.wav,381,3
382.wav,382,2
383.wav,383,0
384.wav,384,1
385.wav,385,0
386.wav,386,4
387.wav,387,2
388.wav,388,2
389.wav,389,2
390.wav,390,0
391.wav,391,3
392.wav,392,3
393.wav,393,2
395.wav,395,4
396.wav,396,4
397.wav,397,2
399.wav,399,3
400.wav,400,4
401.wav,401,1
402.wav,402,3
403.wav,403,2
404.wav,404,1
405.wav,405,1
406.wav,406,1
407.wav,407,3
408.wav,408,2
409.wav,409,4
410.wav,410,2
411.wav,411,0
412.wav,412,1
413.wav,413,4
414.wav,414,1
415.wav,415,3
416.wav,416,4
417.wav,417,1
418.wav,418,1
419.wav,419,4
420.wav,420,3
421.wav,421,1
422.wav,422,4
423.wav,423,3
424.wav,424,0
425.wav,425,1
426.wav,426,4
427.wav,427,3
428.wav,428,2
429.wav,429,1
430.wav,430,4
431.wav,431,1
432.wav,432,4
433.wav,433,1
434.wav,434,4
435.wav,435,1
436.wav,436,2
437.wav,437,1
438.wav,438,2
439.wav,439,2
440.wav,440,2
441.wav,441,4
442.wav,442,0
443.wav,443,0
444.wav,444,3
445.wav,445,2
446.wav,446,1
447.wav,447,3
448.wav,448,2
449.wav,449,1
450.wav,450,4
451.wav,451,4
452.wav,452,4
453.wav,453,4
454.wav,454,0
455.wav,455,4
456.wav,456,0
457.wav,457,0
458.wav,458,0
459.wav,459,3
461.wav,461,2
462.wav,462,3
463.wav,463,2
464.wav,464,3
465.wav,465,1
466.wav,466,2
467.wav,467,0
468.wav,468,0
469.wav,469,4
470.wav,470,0
471.wav,471,3
472.wav,472,1
473.wav,473,4
474.wav,474,1
475.wav,475,4
476.wav,476,3
477.wav,477,2
478.wav,478,4
479.wav,479,1
480.wav,480,4
481.wav,481,0
482.wav,482,2
483.wav,483,2
484.wav,484,1
485.wav,485,2
486.wav,486,3
487.wav,487,3
488.wav,488,4
489.wav,489,1
490.wav,490,2
491.wav,491,0
492.wav,492,1
600.wav,600,3
601.wav,601,1
602.wav,602,4
603.wav,603,4
604.wav,604,1
605.wav,605,3
606.wav,606,2
607.wav,607,2
608.wav,608,2
609.wav,609,2
612.wav,612,4
615.wav,615,3
617.wav,617,3
618.wav,618,4
619.wav,619,0
620.wav,620,2
622.wav,622,0
623.wav,623,4
624.wav,624,1
625.wav,625,2
626.wav,626,1
627.wav,627,3
628.wav,628,3
629.wav,629,3
631.wav,631,0
632.wav,632,3
633.wav,633,0
634.wav,634,0
635.wav,635,0
636.wav,636,2
637.wav,637,0
638.wav,638,2
640.wav,640,3
641.wav,641,3
649.wav,649,3
650.wav,650,3
651.wav,651,3
652.wav,652,2
653.wav,653,2
654.wav,654,4
655.wav,655,4
656.wav,656,0
657.wav,657,2
658.wav,658,3
659.wav,659,4
660.wav,660,2
661.wav,661,1
662.wav,662,0
663.wav,663,3
664.wav,664,1
666.wav,666,0
667.wav,667,1
669.wav,669,1
670.wav,670,1
673.wav,673,1
676.wav,676,2
677.wav,677,0
679.wav,679,3
680.wav,680,2
682.wav,682,4
683.wav,683,4
684.wav,684,2
687.wav,687,4
688.wav,688,1
689.wav,689,2
691.wav,691,1
692.wav,692,2
693.wav,693,4
695.wav,695,0
696.wav,696,4
697.wav,697,0
698.wav,698,2
699.wav,699,1
702.wav,702,0
703.wav,703,2
705.wav,705,0
707.wav,707,2
708.wav,708,4
709.wav,709,3
710.wav,710,0
712.wav,712,3
713.wav,713,0
715.wav,715,2
716.wav,716,0
717.wav,717,4
718.wav,718,4
