clip_id,speaker_id,fold
300.wav,300,4
301.wav,301,1
302.wav,302,2
303.wav,303,3
304.wav,304,4
305.wav,305,3
306.wav,306,1
307.wav,307,0
308.wav,308,1
309.wav,309,2
310.wav,310,4
311.wav,311,0
312.wav,312,0
313.wav,313,0
314.wav,314,4
315.wav,315,3
316.wav,316,0
317.wav,317,0
318.wav,318,1
319.wav,319,2
320.wav,320,3
321.wav,321,4
322.wav,322,0
323.wav,323,4
324.wav,324,4
325.wav,325,2
326.wav,326,0
327.wav,327,4
328.wav,328,4
329.wav,329,1
330.wav,330,0
331.wav,331,3
332.wav,332,1
333.wav,333,2
334.wav,334,3
335.wav,335,0
336.wav,336,2
337.wav,337,3
338.wav,338,4
339.wav,339,1
340.wav,340,4
341.wav,341,4
343.wav,343,2
344.wav,344,1
345.wav,345,0
346.wav,346,4
347.wav,347,2
348.wav,348,3
349.wav,349,3
350.wav,350,4
351.wav,351,3
352.wav,352,1
353.wav,353,2
354.wav,354,2
355.wav,355,3
356.wav,356,0
357.wav,357,3
358.wav,358,0
359.wav,359,0
360.wav,360,3
361.wav,361,1
362.wav,362,0
363.wav,363,3
364.wav,364,0
365.wav,365,3
366.wav,366,4
367.wav,367,2
368.wav,368,0
369.wav,369,2
370.wav,370,0
371.wav,371,4
372.wav,372,4
373.wav,373,4
374.wav,374,4
375.wav,375,4
376.wav,376,0
377.wav,377,0
378.wav,378,3
379.wav,379,3
380.wav,380,1
381.wav,381,4
382.wav,382,4
383.wav,383,1
384.wav,384,3
385.wav,385,4
386.wav,386,3
387.wav,387,1
388.wav,388,1
389.wav,389,2
390.wav,390,1
391.wav,391,1
392.wav,392,3
393.wav,393,0
395.wav,395,1
396.wav,396,3
397.wav,397,0
399.wav,399,2
400.wav,400,3
401.wav,401,0
402.wav,402,0
403.wav,403,2
404.wav,404,1
405.wav,405,0
406.wav,406,4
407.wav,407,3
408.wav,408,3
409.wav,409,3
410.wav,410,1
411.wav,411,1
412.wav,412,1
413.wav,413,4
414.wav,414,4
415.wav,415,4
416.wav,416,3
417.wav,417,2
418.wav,418,3
419.wav,419,2
420.wav,420,2
421.wav,421,1
422.wav,422,2
423.wav,423,2
424.wav,424,2
425.wav,425,1
426.wav,426,3
427.wav,427,0
428.wav,428,0
429.wav,429,0
430.wav,430,4
431.wav,431,3
432.wav,432,0
433.wav,433,0
434.wav,434,2
435.wav,435,4
436.wav,436,4
437.wav,437,3
438.wav,438,3
439.wav,439,3
440.wav,440,2
441.wav,441,2
442.wav,442,2
443.wav,443,2
444.wav,444,4
445.wav,445,1
446.wav,446,2
447.wav,447,1
448.wav,448,4
449.wav,449,3
450.wav,450,1
451.wav,451,2
452.wav,452,3
453.wav,453,2
454.wav,454,0
455.wav,455,3
456.wav,456,4
457.wav,457,3
458.wav,458,2
459.wav,459,4
461.wav,461,2
462.wav,462,0
463.wav,463,1
464.wav,464,0
465.wav,465,2
466.wav,466,2
467.wav,467,0
468.wav,468,0
469.wav,469,1
470.wav,470,1
471.wav,471,1
472.wav,472,1
473.wav,473,3
474.wav,474,0
475.wav,475,4
476.wav,476,2
477.wav,477,1
478.wav,478,0
479.wav,479,4
480.wav,480,3
481.wav,481,1
482.wav,482,3
483.wav,483,1
484.wav,484,1
485.wav,485,4
486.wav,486,0
487.wav,487,1
488.wav,488,2
489.wav,489,4
490.wav,490,0
491.wav,491,1
492.wav,492,3
600.wav,600,4
601.wav,601,0
602.wav,602,3
603.wav,603,1
604.wav,604,2
605.wav,605,2
606.wav,606,1
607.wav,607,3
608.wav,608,2
609.wav,609,2
612.wav,612,4
615.wav,615,4
617.wav,617,1
618.wav,618,0
619.wav,619,2
620.wav,620,4
622.wav,622,4
623.wav,623,1
624.wav,624,2
625.wav,625,3
626.wav,626,1
627.wav,627,2
628.wav,628,4
629.wav,629,0
631.wav,631,0
632.wav,632,0
633.wav,633,2
634.wav,634,1
635.wav,635,2
636.wav,636,1
637.wav,637,2
638.wav,638,0
640.wav,640,2
641.wav,641,2
649.wav,649,2
650.wav,650,0
651.wav,651,2
652.wav,652,0
653.wav,653,1
654.wav,654,1
655.wav,655,4
656.wav,656,1
657.wav,657,3
658.wav,658,3
659.wav,659,4
660.wav,660,2
661.wav,661,4
662.wav,662,0
663.wav,663,3
664.wav,664,0
666.wav,666,4
667.wav,667,4
669.wav,669,4
670.wav,670,1
673.wav,673,0
676.wav,676,3
677.wav,677,2
679.wav,679,0
680.wav,680,4
682.wav,682,0
683.wav,683,1
684.wav,684,3
687.wav,687,0
688.wav,688,0
689.wav,689,3
691.wav,691,3
692.wav,692,0
693.wav,693,4
695.wav,695,4
696.wav,696,3
697.wav,697,4
698.wav,698,3
699.wav,699,2
702.wav,702,2
703.wav,703,2
705.wav,705,3
707.wav,707,1
708.wav,708,1
709.wav,709,1
710.wav,710,2
712.wav,712,4
713.wav,713,1
715.wav,715,3
716.wav,716,1
717.wav,717,3
718.wav,718,1
