clip_id,speaker_id,fold
S001.wav,S001,4
S002.wav,S002,3
S003.wav,S003,1
S004.wav,S004,0
S005.wav,S005,1
S006.wav,S006,2
S007.wav,S007,1
S009.wav,S009,1
S011.wav,S011,1
S012.wav,S012,2
S013.wav,S013,0
S015.wav,S015,3
S016.wav,S016,0
S017.wav,S017,2
S018.wav,S018,0
S019.wav,S019,2
S020.wav,S020,0
S021.wav,S021,2
S024.wav,S024,2
S025.wav,S025,2
S027.wav,S027,3
S028.wav,S028,4
S029.wav,S029,3
S030.wav,S030,2
S032.wav,S032,2
S033.wav,S033,4
S034.wav,S034,2
S035.wav,S035,4
S036.wav,S036,4
S038.wav,S038,2
S039.wav,S039,0
S040.wav,S040,0
S041.wav,S041,4
S043.wav,S043,1
S048.wav,S048,1
S049.wav,S049,3
S051.wav,S051,2
S052.wav,S052,1
S055.wav,S055,3
S056.wav,S056,2
S058.wav,S058,4
S059.wav,S059,0
S061.wav,S061,2
S062.wav,S062,3
S063.wav,S063,1
S064.wav,S064,0
S067.wav,S067,2
S068.wav,S068,0
S070.wav,S070,1
S071.wav,S071,3
S072.wav,S072,3
S073.wav,S073,1
S076.wav,S076,1
S077.wav,S077,3
S079.wav,S079,0
S080.wav,S080,4
S081.wav,S081,3
S082.wav,S082,0
S083.wav,S083,1
S084.wav,S084,3
S086.wav,S086,3
S087.wav,S087,1
S089.wav,S089,1
S090.wav,S090,3
S092.wav,S092,4
S093.wav,S093,4
S094.wav,S094,4
S095.wav,S095,0
S096.wav,S096,1
S097.wav,S097,4
S100.wav,S100,2
S101.wav,S101,2
S103.wav,S103,3
S104.wav,S104,4
S107.wav,S107,1
S108.wav,S108,3
S110.wav,S110,2
S111.wav,S111,3
S114.wav,S114,0
S116.wav,S116,0
S118.wav,S118,0
S122.wav,S122,1
S124.wav,S124,3
S125.wav,S125,4
S126.wav,S126,3
S127.wav,S127,2
S128.wav,S128,4
S129.wav,S129,2
S130.wav,S130,0
S132.wav,S132,1
S135.wav,S135,3
S136.wav,S136,2
S137.wav,S137,4
S138.wav,S138,0
S139.wav,S139,4
S140.wav,S140,0
S141.wav,S141,3
S142.wav,S142,0
S143.wav,S143,3
S144.wav,S144,0
S145.wav,S145,1
S148.wav,S148,0
S149.wav,S149,4
S150.wav,S150,3
S151.wav,S151,4
S153.wav,S153,1
S154.wav,S154,4
S156.wav,S156,1
S160.wav,S160,3
S161.wav,S161,1
S162.wav,S162,4
S163.wav,S163,3
S164.wav,S164,4
S165.wav,S165,3
S166.wav,S166,3
S167.wav,S167,1
S168.wav,S168,2
S169.wav,S169,4
S170.wav,S170,3
S171.wav,S171,0
S172.wav,S172,4
S173.wav,S173,1
S174.wav,S174,0
S175.wav,S175,2
S176.wav,S176,1
S177.wav,S177,1
S178.wav,S178,0
S179.wav,S179,2
S180.wav,S180,3
S181.wav,S181,4
S182.wav,S182,4
S183.wav,S183,2
S184.wav,S184,1
S185.wav,S185,4
S186.wav,S186,2
S187.wav,S187,1
S188.wav,S188,4
S189.wav,S189,3
S190.wav,S190,1
S191.wav,S191,4
S192.wav,S192,4
S193.wav,S193,2
S194.wav,S194,0
S195.wav,S195,0
S196.wav,S196,3
S197.wav,S197,2
S198.wav,S198,0
S199.wav,S199,0
S200.wav,S200,2
S201.wav,S201,2
S202.wav,S202,0
S203.wav,S203,0
S204.wav,S204,1
S205.wav,S205,4
S206.wav,S206,2
S207.wav,S207,0
