clip_id,speaker_id,fold
HC_ABLANDADA_0034.wav,34,4
HC_PIDIO_0034.wav,34,4
HC_BURRO_0034.wav,34,4
HC_GANGA_0034.wav,34,4
HC_MANGA_0034.wav,34,4
HC_PERRO_0034.wav,34,4
HC_SOMBRA_0034.wav,34,4
HC_BARBAS_0034.wav,34,4
HC_DIABLO_0034.wav,34,4
HC_TOMAS_0034.wav,34,4
HC_CARMEN_0034.wav,34,4
HC_CALLE_0034.wav,34,4
HC_PIDIO_0036.wav,36,3
HC_DIABLO_0036.wav,36,3
HC_ABLANDADA_0036.wav,36,3
HC_MANGA_0036.wav,36,3
HC_TOMAS_0036.wav,36,3
HC_CARMEN_0036.wav,36,3
HC_BARBAS_0036.wav,36,3
HC_CALLE_0036.wav,36,3
HC_BURRO_0036.wav,36,3
HC_SOMBRA_0036.wav,36,3
HC_PERRO_0036.wav,36,3
HC_GANGA_0036.wav,36,3
HC_SOMBRA_0045.wav,45,0
HC_DIABLO_0045.wav,45,0
HC_CARMEN_0045.wav,45,0
HC_GANGA_0045.wav,45,0
HC_BURRO_0045.wav,45,0
HC_BARBAS_0045.wav,45,0
HC_CALLE_0045.wav,45,0
HC_ABLANDADA_0045.wav,45,0
HC_TOMAS_0045.wav,45,0
HC_MANGA_0045.wav,45,0
HC_PERRO_0045.wav,45,0
HC_PIDIO_0045.wav,45,0
HC_PIDIO_0048.wav,48,3
HC_ABLANDADA_0048.wav,48,3
HC_CALLE_0048.wav,48,3
HC_MANGA_0048.wav,48,3
HC_CARMEN_0048.wav,48,3
HC_BARBAS_0048.wav,48,3
HC_GANGA_0048.wav,48,3
HC_TOMAS_0048.wav,48,3
HC_DIABLO_0048.wav,48,3
HC_PERRO_0048.wav,48,3
HC_BURRO_0048.wav,48,3
HC_SOMBRA_0048.wav,48,3
HC_PERRO_0049.wav,49,2
HC_BARBAS_0049.wav,49,2
HC_TOMAS_0049.wav,49,2
HC_CALLE_0049.wav,49,2
HC_DIABLO_0049.wav,49,2
HC_BURRO_0049.wav,49,2
HC_CARMEN_0049.wav,49,2
HC_MANGA_0049.wav,49,2
HC_ABLANDADA_0049.wav,49,2
HC_SOMBRA_0049.wav,49,2
HC_GANGA_0049.wav,49,2
HC_PIDIO_0049.wav,49,2
HC_CARMEN_0051.wav,51,1
HC_TOMAS_0051.wav,51,1
HC_SOMBRA_0051.wav,51,1
HC_BURRO_0051.wav,51,1
HC_CALLE_0051.wav,51,1
HC_ABLANDADA_0051.wav,51,1
HC_PERRO_0051.wav,51,1
HC_GANGA_0051.wav,51,1
HC_PIDIO_0051.wav,51,1
HC_BARBAS_0051.wav,51,1
HC_DIABLO_0051.wav,51,1
HC_MANGA_0051.wav,51,1
HC_PIDIO_0052.wav,52,1
HC_MANGA_0052.wav,52,1
HC_PERRO_0052.wav,52,1
HC_BURRO_0052.wav,52,1
HC_BARBAS_0052.wav,52,1
HC_TOMAS_0052.wav,52,1
HC_GANGA_0052.wav,52,1
HC_CARMEN_0052.wav,52,1
HC_ABLANDADA_0052.wav,52,1
HC_CALLE_0052.wav,52,1
HC_DIABLO_0052.wav,52,1
HC_SOMBRA_0052.wav,52,1
HC_PERRO_0053.wav,53,2
HC_MANGA_0053.wav,53,2
HC_TOMAS_0053.wav,53,2
HC_CALLE_0053.wav,53,2
HC_DIABLO_0053.wav,53,2
HC_ABLANDADA_0053.wav,53,2
HC_BARBAS_0053.wav,53,2
HC_BURRO_0053.wav,53,2
HC_SOMBRA_0053.wav,53,2
HC_GANGA_0053.wav,53,2
HC_PIDIO_0053.wav,53,2
HC_CARMEN_0053.wav,53,2
HC_SOMBRA_0054.wav,54,2
HC_PERRO_0054.wav,54,2
HC_MANGA_0054.wav,54,2
HC_PIDIO_0054.wav,54,2
HC_BARBAS_0054.wav,54,2
HC_DIABLO_0054.wav,54,2
HC_TOMAS_0054.wav,54,2
HC_GANGA_0054.wav,54,2
HC_CARMEN_0054.wav,54,2
HC_CALLE_0054.wav,54,2
HC_ABLANDADA_0054.wav,54,2
HC_BURRO_0054.wav,54,2
HC_CALLE_0055.wav,55,2
HC_DIABLO_0055.wav,55,2
HC_CARMEN_0055.wav,55,2
HC_BURRO_0055.wav,55,2
HC_MANGA_0055.wav,55,2
HC_GANGA_0055.wav,55,2
HC_PERRO_0055.wav,55,2
HC_PIDIO_0055.wav,55,2
HC_ABLANDADA_0055.wav,55,2
HC_BARBAS_0055.wav,55,2
HC_SOMBRA_0055.wav,55,2
HC_TOMAS_0055.wav,55,2
HC_BURRO_0056.wav,56,2
HC_MANGA_0056.wav,56,2
HC_CALLE_0056.wav,56,2
HC_PERRO_0056.wav,56,2
HC_TOMAS_0056.wav,56,2
HC_DIABLO_0056.wav,56,2
HC_BARBAS_0056.wav,56,2
HC_SOMBRA_0056.wav,56,2
HC_GANGA_0056.wav,56,2
HC_ABLANDADA_0056.wav,56,2
HC_PIDIO_0056.wav,56,2
HC_CARMEN_0056.wav,56,2
HC_PERRO_0060.wav,60,0
HC_MANGA_0060.wav,60,0
HC_DIABLO_0060.wav,60,0
HC_ABLANDADA_0060.wav,60,0
HC_CALLE_0060.wav,60,0
HC_CARMEN_0060.wav,60,0
HC_BARBAS_0060.wav,60,0
HC_BURRO_0060.wav,60,0
HC_PIDIO_0060.wav,60,0
HC_TOMAS_0060.wav,60,0
HC_GANGA_0060.wav,60,0
HC_SOMBRA_0060.wav,60,0
HC_BARBAS_0061.wav,61,4
HC_TOMAS_0061.wav,61,4
HC_SOMBRA_0061.wav,61,4
HC_PERRO_0061.wav,61,4
HC_DIABLO_0061.wav,61,4
HC_CALLE_0061.wav,61,4
HC_BURRO_0061.wav,61,4
HC_PIDIO_0061.wav,61,4
HC_MANGA_0061.wav,61,4
HC_GANGA_0061.wav,61,4
HC_ABLANDADA_0061.wav,61,4
HC_BARBAS_0062.wav,62,0
HC_PERRO_0062.wav,62,0
HC_PIDIO_0062.wav,62,0
HC_BURRO_0062.wav,62,0
HC_ABLANDADA_0062.wav,62,0
HC_TOMAS_0062.wav,62,0
HC_DIABLO_0062.wav,62,0
HC_CALLE_0062.wav,62,0
HC_MANGA_0062.wav,62,0
HC_SOMBRA_0062.wav,62,0
HC_GANGA_0062.wav,62,0
HC_CARMEN_0062.wav,62,0
HC_CARMEN_0063.wav,63,2
HC_BURRO_0063.wav,63,2
HC_ABLANDADA_0063.wav,63,2
HC_MANGA_0063.wav,63,2
HC_PERRO_0063.wav,63,2
HC_GANGA_0063.wav,63,2
HC_PIDIO_0063.wav,63,2
HC_DIABLO_0063.wav,63,2
HC_SOMBRA_0063.wav,63,2
HC_TOMAS_0063.wav,63,2
HC_CALLE_0063.wav,63,2
HC_BARBAS_0063.wav,63,2
HC_CALLE_0064.wav,64,4
HC_CARMEN_0064.wav,64,4
HC_PIDIO_0064.wav,64,4
HC_PERRO_0064.wav,64,4
HC_MANGA_0064.wav,64,4
HC_GANGA_0064.wav,64,4
HC_TOMAS_0064.wav,64,4
HC_DIABLO_0064.wav,64,4
