clip_id,speaker_id,fold
adrso002.wav,adrso002,1
adrso003.wav,adrso003,1
adrso004.wav,adrso004,4
adrso005.wav,adrso005,1
adrso006.wav,adrso006,1
adrso007.wav,adrso007,4
adrso008.wav,adrso008,2
adrso009.wav,adrso009,3
adrso010.wav,adrso010,0
adrso011.wav,adrso011,2
adrso012.wav,adrso012,3
adrso013.wav,adrso013,4
adrso014.wav,adrso014,3
adrso015.wav,adrso015,3
adrso016.wav,adrso016,0
adrso017.wav,adrso017,0
adrso018.wav,adrso018,1
adrso019.wav,adrso019,3
adrso020.wav,adrso020,1
adrso021.wav,adrso021,1
adrso022.wav,adrso022,2
adrso023.wav,adrso023,2
adrso024.wav,adrso024,0
adrso025.wav,adrso025,1
adrso027.wav,adrso027,2
adrso028.wav,adrso028,2
adrso029.wav,adrso029,3
adrso031.wav,adrso031,4
adrso032.wav,adrso032,1
adrso033.wav,adrso033,3
adrso035.wav,adrso035,4
adrso036.wav,adrso036,3
adrso037.wav,adrso037,1
adrso038.wav,adrso038,2
adrso039.wav,adrso039,2
adrso041.wav,adrso041,2
adrso042.wav,adrso042,4
adrso043.wav,adrso043,4
adrso044.wav,adrso044,0
adrso045.wav,adrso045,4
adrso046.wav,adrso046,1
adrso047.wav,adrso047,0
adrso049.wav,adrso049,3
adrso052.wav,adrso052,4
adrso053.wav,adrso053,2
adrso054.wav,adrso054,0
adrso055.wav,adrso055,3
adrso056.wav,adrso056,4
adrso059.wav,adrso059,2
adrso060.wav,adrso060,1
adrso062.wav,adrso062,1
adrso063.wav,adrso063,0
adrso064.wav,adrso064,3
adrso065.wav,adrso065,2
adrso066.wav,adrso066,0
adrso068.wav,adrso068,3
adrso070.wav,adrso070,4
adrso071.wav,adrso071,3
adrso072.wav,adrso072,2
adrso074.wav,adrso074,1
adrso075.wav,adrso075,3
adrso077.wav,adrso077,0
adrso078.wav,adrso078,3
adrso083.wav,adrso083,4
adrso088.wav,adrso088,4
adrso089.wav,adrso089,4
adrso090.wav,adrso090,2
adrso092.wav,adrso092,3
adrso093.wav,adrso093,4
adrso098.wav,adrso098,3
adrso099.wav,adrso099,1
adrso106.wav,adrso106,3
adrso108.wav,adrso108,2
adrso109.wav,adrso109,1
adrso110.wav,adrso110,4
adrso112.wav,adrso112,3
adrso113.wav,adrso113,2
adrso116.wav,adrso116,3
adrso117.wav,adrso117,3
adrso118.wav,adrso118,3
adrso121.wav,adrso121,2
adrso122.wav,adrso122,0
adrso123.wav,adrso123,0
adrso124.wav,adrso124,3
adrso125.wav,adrso125,4
adrso126.wav,adrso126,3
adrso128.wav,adrso128,1
adrso130.wav,adrso130,2
adrso132.wav,adrso132,3
adrso134.wav,adrso134,2
adrso135.wav,adrso135,0
adrso138.wav,adrso138,2
adrso140.wav,adrso140,2
adrso141.wav,adrso141,1
adrso142.wav,adrso142,0
adrso144.wav,adrso144,2
adrso148.wav,adrso148,4
adrso149.wav,adrso149,3
adrso150.wav,adrso150,0
adrso151.wav,adrso151,3
adrso152.wav,adrso152,3
adrso153.wav,adrso153,2
adrso154.wav,adrso154,0
adrso155.wav,adrso155,0
adrso156.wav,adrso156,3
adrso157.wav,adrso157,4
adrso158.wav,adrso158,4
adrso159.wav,adrso159,0
adrso160.wav,adrso160,2
adrso161.wav,adrso161,2
adrso162.wav,adrso162,2
adrso164.wav,adrso164,2
adrso165.wav,adrso165,1
adrso166.wav,adrso166,0
adrso167.wav,adrso167,2
adrso168.wav,adrso168,3
adrso169.wav,adrso169,2
adrso170.wav,adrso170,4
adrso171.wav,adrso171,4
adrso172.wav,adrso172,3
adrso173.wav,adrso173,2
adrso177.wav,adrso177,0
adrso178.wav,adrso178,0
adrso179.wav,adrso179,0
adrso180.wav,adrso180,0
adrso181.wav,adrso181,0
adrso182.wav,adrso182,0
adrso183.wav,adrso183,1
adrso184.wav,adrso184,3
adrso185.wav,adrso185,0
adrso186.wav,adrso186,1
adrso187.wav,adrso187,1
adrso188.wav,adrso188,4
adrso189.wav,adrso189,2
adrso190.wav,adrso190,1
adrso192.wav,adrso192,0
adrso194.wav,adrso194,1
adrso197.wav,adrso197,1
adrso198.wav,adrso198,3
adrso199.wav,adrso199,2
adrso200.wav,adrso200,3
adrso202.wav,adrso202,3
adrso205.wav,adrso205,0
adrso206.wav,adrso206,2
adrso209.wav,adrso209,2
adrso210.wav,adrso210,4
adrso211.wav,adrso211,0
adrso212.wav,adrso212,0
adrso214.wav,adrso214,0
adrso215.wav,adrso215,4
adrso216.wav,adrso216,4
adrso217.wav,adrso217,2
adrso218.wav,adrso218,3
adrso219.wav,adrso219,4
adrso220.wav,adrso220,0
adrso222.wav,adrso222,3
adrso223.wav,adrso223,4
adrso224.wav,adrso224,2
adrso226.wav,adrso226,2
adrso228.wav,adrso228,4
adrso229.wav,adrso229,1
adrso231.wav,adrso231,1
adrso232.wav,adrso232,4
adrso233.wav,adrso233,1
adrso234.wav,adrso234,4
adrso235.wav,adrso235,2
adrso236.wav,adrso236,2
adrso237.wav,adrso237,1
adrso243.wav,adrso243,4
adrso244.wav,adrso244,0
adrso245.wav,adrso245,2
adrso246.wav,adrso246,3
adrso247.wav,adrso247,3
adrso248.wav,adrso248,3
adrso249.wav,adrso249,4
adrso250.wav,adrso250,0
adrso251.wav,adrso251,4
adrso253.wav,adrso253,1
adrso254.wav,adrso254,4
adrso255.wav,adrso255,1
adrso256.wav,adrso256,0
adrso257.wav,adrso257,2
adrso258.wav,adrso258,3
adrso259.wav,adrso259,4
adrso260.wav,adrso260,3
adrso261.wav,adrso261,0
adrso262.wav,adrso262,0
adrso263.wav,adrso263,1
adrso264.wav,adrso264,1
adrso265.wav,adrso265,0
adrso266.wav,adrso266,3
adrso267.wav,adrso267,1
adrso268.wav,adrso268,1
adrso269.wav,adrso269,1
adrso270.wav,adrso270,3
adrso272.wav,adrso272,4
adrso273.wav,adrso273,0
adrso274.wav,adrso274,1
adrso275.wav,adrso275,0
adrso276.wav,adrso276,1
adrso277.wav,adrso277,2
adrso278.wav,adrso278,4
adrso279.wav,adrso279,1
adrso280.wav,adrso280,0
adrso281.wav,adrso281,1
adrso283.wav,adrso283,2
adrso284.wav,adrso284,4
adrso285.wav,adrso285,0
adrso286.wav,adrso286,1
adrso287.wav,adrso287,1
adrso288.wav,adrso288,3
adrso289.wav,adrso289,2
adrso290.wav,adrso290,0
adrso291.wav,adrso291,4
adrso292.wav,adrso292,4
adrso293.wav,adrso293,4
adrso294.wav,adrso294,4
adrso295.wav,adrso295,3
adrso296.wav,adrso296,2
adrso297.wav,adrso297,0
adrso298.wav,adrso298,1
adrso299.wav,adrso299,4
adrso300.wav,adrso300,4
adrso301.wav,adrso301,2
adrso302.wav,adrso302,1
adrso303.wav,adrso303,4
adrso304.wav,adrso304,1
adrso307.wav,adrso307,1
adrso308.wav,adrso308,0
adrso309.wav,adrso309,1
adrso310.wav,adrso310,0
adrso312.wav,adrso312,0
adrso313.wav,adrso313,3
adrso314.wav,adrso314,1
adrso315.wav,adrso315,4
adrso316.wav,adrso316,0
adrso317.wav,adrso317,2
