clip_id,speaker_id,fold
adrso002.wav,adrso002,1
adrso003.wav,adrso003,4
adrso004.wav,adrso004,4
adrso005.wav,adrso005,0
adrso006.wav,adrso006,2
adrso007.wav,adrso007,1
adrso008.wav,adrso008,4
adrso009.wav,adrso009,3
adrso010.wav,adrso010,1
adrso011.wav,adrso011,4
adrso012.wav,adrso012,3
adrso013.wav,adrso013,4
adrso014.wav,adrso014,4
adrso015.wav,adrso015,2
adrso016.wav,adrso016,1
adrso017.wav,adrso017,1
adrso018.wav,adrso018,4
adrso019.wav,adrso019,4
adrso020.wav,adrso020,0
adrso021.wav,adrso021,3
adrso022.wav,adrso022,1
adrso023.wav,adrso023,1
adrso024.wav,adrso024,0
adrso025.wav,adrso025,1
adrso027.wav,adrso027,3
adrso028.wav,adrso028,3
adrso029.wav,adrso029,1
adrso031.wav,adrso031,0
adrso032.wav,adrso032,3
adrso033.wav,adrso033,3
adrso035.wav,adrso035,1
adrso036.wav,adrso036,3
adrso037.wav,adrso037,4
adrso038.wav,adrso038,2
adrso039.wav,adrso039,4
adrso041.wav,adrso041,4
adrso042.wav,adrso042,4
adrso043.wav,adrso043,0
adrso044.wav,adrso044,4
adrso045.wav,adrso045,2
adrso046.wav,adrso046,1
adrso047.wav,adrso047,2
adrso049.wav,adrso049,0
adrso052.wav,adrso052,3
adrso053.wav,adrso053,1
adrso054.wav,adrso054,0
adrso055.wav,adrso055,4
adrso056.wav,adrso056,1
adrso059.wav,adrso059,0
adrso060.wav,adrso060,3
adrso062.wav,adrso062,4
adrso063.wav,adrso063,3
adrso064.wav,adrso064,3
adrso065.wav,adrso065,4
adrso066.wav,adrso066,2
adrso068.wav,adrso068,1
adrso070.wav,adrso070,1
adrso071.wav,adrso071,0
adrso072.wav,adrso072,2
adrso074.wav,adrso074,4
adrso075.wav,adrso075,1
adrso077.wav,adrso077,2
adrso078.wav,adrso078,2
adrso083.wav,adrso083,3
adrso088.wav,adrso088,4
adrso089.wav,adrso089,4
adrso090.wav,adrso090,4
adrso092.wav,adrso092,4
adrso093.wav,adrso093,2
adrso098.wav,adrso098,4
adrso099.wav,adrso099,3
adrso106.wav,adrso106,4
adrso108.wav,adrso108,1
adrso109.wav,adrso109,0
adrso110.wav,adrso110,3
adrso112.wav,adrso112,2
adrso113.wav,adrso113,2
adrso116.wav,adrso116,3
adrso117.wav,adrso117,1
adrso118.wav,adrso118,2
adrso121.wav,adrso121,0
adrso122.wav,adrso122,4
adrso123.wav,adrso123,3
adrso124.wav,adrso124,3
adrso125.wav,adrso125,1
adrso126.wav,adrso126,4
adrso128.wav,adrso128,3
adrso130.wav,adrso130,4
adrso132.wav,adrso132,3
adrso134.wav,adrso134,3
adrso135.wav,adrso135,0
adrso138.wav,adrso138,0
adrso140.wav,adrso140,2
adrso141.wav,adrso141,1
adrso142.wav,adrso142,4
adrso144.wav,adrso144,4
adrso148.wav,adrso148,4
adrso149.wav,adrso149,2
adrso150.wav,adrso150,0
adrso151.wav,adrso151,4
adrso152.wav,adrso152,0
adrso153.wav,adrso153,3
adrso154.wav,adrso154,3
adrso155.wav,adrso155,1
adrso156.wav,adrso156,1
adrso157.wav,adrso157,2
adrso158.wav,adrso158,3
adrso159.wav,adrso159,2
adrso160.wav,adrso160,1
adrso161.wav,adrso161,3
adrso162.wav,adrso162,0
adrso164.wav,adrso164,1
adrso165.wav,adrso165,0
adrso166.wav,adrso166,2
adrso167.wav,adrso167,1
adrso168.wav,adrso168,0
adrso169.wav,adrso169,0
adrso170.wav,adrso170,1
adrso171.wav,adrso171,2
adrso172.wav,adrso172,1
adrso173.wav,adrso173,4
adrso177.wav,adrso177,3
adrso178.wav,adrso178,2
adrso179.wav,adrso179,0
adrso180.wav,adrso180,1
adrso181.wav,adrso181,4
adrso182.wav,adrso182,1
adrso183.wav,adrso183,0
adrso184.wav,adrso184,3
adrso185.wav,adrso185,1
adrso186.wav,adrso186,0
adrso187.wav,adrso187,0
adrso188.wav,adrso188,2
adrso189.wav,adrso189,0
adrso190.wav,adrso190,4
adrso192.wav,adrso192,0
adrso194.wav,adrso194,2
adrso197.wav,adrso197,0
adrso198.wav,adrso198,3
adrso199.wav,adrso199,3
adrso200.wav,adrso200,0
adrso202.wav,adrso202,2
adrso205.wav,adrso205,1
adrso206.wav,adrso206,4
adrso209.wav,adrso209,2
adrso210.wav,adrso210,0
adrso211.wav,adrso211,1
adrso212.wav,adrso212,0
adrso214.wav,adrso214,4
adrso215.wav,adrso215,0
adrso216.wav,adrso216,3
adrso217.wav,adrso217,1
adrso218.wav,adrso218,2
adrso219.wav,adrso219,0
adrso220.wav,adrso220,4
adrso222.wav,adrso222,1
adrso223.wav,adrso223,3
adrso224.wav,adrso224,2
adrso226.wav,adrso226,3
adrso228.wav,adrso228,3
adrso229.wav,adrso229,1
adrso231.wav,adrso231,3
adrso232.wav,adrso232,1
adrso233.wav,adrso233,4
adrso234.wav,adrso234,0
adrso235.wav,adrso235,2
adrso236.wav,adrso236,0
adrso237.wav,adrso237,2
adrso243.wav,adrso243,3
adrso244.wav,adrso244,3
adrso245.wav,adrso245,0
adrso246.wav,adrso246,2
adrso247.wav,adrso247,0
adrso248.wav,adrso248,3
adrso249.wav,adrso249,2
adrso250.wav,adrso250,3
adrso251.wav,adrso251,3
adrso253.wav,adrso253,1
adrso254.wav,adrso254,2
adrso255.wav,adrso255,4
adrso256.wav,adrso256,0
adrso257.wav,adrso257,4
adrso258.wav,adrso258,1
adrso259.wav,adrso259,3
adrso260.wav,adrso260,1
adrso261.wav,adrso261,1
adrso262.wav,adrso262,3
adrso263.wav,adrso263,0
adrso264.wav,adrso264,1
adrso265.wav,adrso265,2
adrso266.wav,adrso266,2
adrso267.wav,adrso267,2
adrso268.wav,adrso268,0
adrso269.wav,adrso269,4
adrso270.wav,adrso270,2
adrso272.wav,adrso272,4
adrso273.wav,adrso273,2
adrso274.wav,adrso274,4
adrso275.wav,adrso275,2
adrso276.wav,adrso276,3
adrso277.wav,adrso277,0
adrso278.wav,adrso278,1
adrso279.wav,adrso279,1
adrso280.wav,adrso280,2
adrso281.wav,adrso281,0
adrso283.wav,adrso283,0
adrso284.wav,adrso284,2
adrso285.wav,adrso285,2
adrso286.wav,adrso286,1
adrso287.wav,adrso287,4
adrso288.wav,adrso288,3
adrso289.wav,adrso289,3
adrso290.wav,adrso290,0
adrso291.wav,adrso291,3
adrso292.wav,adrso292,0
adrso293.wav,adrso293,1
adrso294.wav,adrso294,2
adrso295.wav,adrso295,0
adrso296.wav,adrso296,2
adrso297.wav,adrso297,1
adrso298.wav,adrso298,3
adrso299.wav,adrso299,1
adrso300.wav,adrso300,0
adrso301.wav,adrso301,2
adrso302.wav,adrso302,0
adrso303.wav,adrso303,4
adrso304.wav,adrso304,0
adrso307.wav,adrso307,3
adrso308.wav,adrso308,2
adrso309.wav,adrso309,4
adrso310.wav,adrso310,4
adrso312.wav,adrso312,4
adrso313.wav,adrso313,2
adrso314.wav,adrso314,2
adrso315.wav,adrso315,0
adrso316.wav,adrso316,1
adrso317.wav,adrso317,2
