clip_id,speaker_id,fold
S001.wav,S001,2
S002.wav,S002,3
S003.wav,S003,4
S004.wav,S004,0
S005.wav,S005,2
S006.wav,S006,1
S007.wav,S007,3
S009.wav,S009,2
S011.wav,S011,4
S012.wav,S012,2
S013.wav,S013,3
S015.wav,S015,1
S016.wav,S016,2
S017.wav,S017,0
S018.wav,S018,0
S019.wav,S019,4
S020.wav,S020,0
S021.wav,S021,4
S024.wav,S024,1
S025.wav,S025,2
S027.wav,S027,3
S028.wav,S028,1
S029.wav,S029,1
S030.wav,S030,1
S032.wav,S032,2
S033.wav,S033,3
S034.wav,S034,4
S035.wav,S035,0
S036.wav,S036,4
S038.wav,S038,1
S039.wav,S039,2
S040.wav,S040,1
S041.wav,S041,3
S043.wav,S043,0
S048.wav,S048,4
S049.wav,S049,4
S051.wav,S051,3
S052.wav,S052,3
S055.wav,S055,3
S056.wav,S056,0
S058.wav,S058,4
S059.wav,S059,2
S061.wav,S061,1
S062.wav,S062,2
S063.wav,S063,1
S064.wav,S064,3
S067.wav,S067,4
S068.wav,S068,2
S070.wav,S070,2
S071.wav,S071,3
S072.wav,S072,2
S073.wav,S073,4
S076.wav,S076,2
S077.wav,S077,1
S079.wav,S079,2
S080.wav,S080,4
S081.wav,S081,1
S082.wav,S082,4
S083.wav,S083,0
S084.wav,S084,3
S086.wav,S086,1
S087.wav,S087,0
S089.wav,S089,1
S090.wav,S090,3
S092.wav,S092,1
S093.wav,S093,1
S094.wav,S094,4
S095.wav,S095,4
S096.wav,S096,2
S097.wav,S097,1
S100.wav,S100,1
S101.wav,S101,4
S103.wav,S103,0
S104.wav,S104,1
S107.wav,S107,4
S108.wav,S108,2
S110.wav,S110,4
S111.wav,S111,4
S114.wav,S114,0
S116.wav,S116,2
S118.wav,S118,1
S122.wav,S122,2
S124.wav,S124,0
S125.wav,S125,4
S126.wav,S126,0
S127.wav,S127,4
S128.wav,S128,3
S129.wav,S129,2
S130.wav,S130,3
S132.wav,S132,4
S135.wav,S135,0
S136.wav,S136,2
S137.wav,S137,3
S138.wav,S138,0
S139.wav,S139,2
S140.wav,S140,4
S141.wav,S141,2
S142.wav,S142,3
S143.wav,S143,0
S144.wav,S144,0
S145.wav,S145,0
S148.wav,S148,4
S149.wav,S149,1
S150.wav,S150,4
S151.wav,S151,3
S153.wav,S153,3
S154.wav,S154,0
S156.wav,S156,1
S160.wav,S160,2
S161.wav,S161,0
S162.wav,S162,0
S163.wav,S163,1
S164.wav,S164,0
S165.wav,S165,3
S166.wav,S166,1
S167.wav,S167,2
S168.wav,S168,3
S169.wav,S169,2
S170.wav,S170,0
S171.wav,S171,4
S172.wav,S172,3
S173.wav,S173,3
S174.wav,S174,3
S175.wav,S175,4
S176.wav,S176,0
S177.wav,S177,3
S178.wav,S178,0
S179.wav,S179,0
S180.wav,S180,0
S181.wav,S181,2
S182.wav,S182,1
S183.wav,S183,4
S184.wav,S184,1
S185.wav,S185,4
S186.wav,S186,2
S187.wav,S187,4
S188.wav,S188,3
S189.wav,S189,3
S190.wav,S190,1
S191.wav,S191,4
S192.wav,S192,3
S193.wav,S193,3
S194.wav,S194,0
S195.wav,S195,2
S196.wav,S196,1
S197.wav,S197,1
S198.wav,S198,0
S199.wav,S199,0
S200.wav,S200,1
S201.wav,S201,2
S202.wav,S202,0
S203.wav,S203,3
S204.wav,S204,0
S205.wav,S205,2
S206.wav,S206,3
S207.wav,S207,1
