clip_id,speaker_id,fold
300.wav,300,1
301.wav,301,4
302.wav,302,2
303.wav,303,3
304.wav,304,2
305.wav,305,4
306.wav,306,2
307.wav,307,0
308.wav,308,1
309.wav,309,1
310.wav,310,1
311.wav,311,1
312.wav,312,3
313.wav,313,3
314.wav,314,2
315.wav,315,4
316.wav,316,1
317.wav,317,1
318.wav,318,1
319.wav,319,0
320.wav,320,3
321.wav,321,1
322.wav,322,3
323.wav,323,0
324.wav,324,0
325.wav,325,0
326.wav,326,3
327.wav,327,3
328.wav,328,2
329.wav,329,3
330.wav,330,3
331.wav,331,0
332.wav,332,2
333.wav,333,1
334.wav,334,4
335.wav,335,0
336.wav,336,4
337.wav,337,3
338.wav,338,3
339.wav,339,4
340.wav,340,3
341.wav,341,0
343.wav,343,1
344.wav,344,1
345.wav,345,2
346.wav,346,4
347.wav,347,2
348.wav,348,2
349.wav,349,0
350.wav,350,2
351.wav,351,4
352.wav,352,4
353.wav,353,2
354.wav,354,3
355.wav,355,4
356.wav,356,2
357.wav,357,0
358.wav,358,3
359.wav,359,4
360.wav,360,2
361.wav,361,0
362.wav,362,0
363.wav,363,2
364.wav,364,3
365.wav,365,1
366.wav,366,4
367.wav,367,4
368.wav,368,0
369.wav,369,4
370.wav,370,1
371.wav,371,3
372.wav,372,3
373.wav,373,0
374.wav,374,2
375.wav,375,2
376.wav,376,1
377.wav,377,0
378.wav,378,4
379.wav,379,2
380.wav,380,1
381.wav,381,1
382.wav,382,2
383.wav,383,2
384.wav,384,4
385.wav,385,4
386.wav,386,1
387.wav,387,1
388.wav,388,4
389.wav,389,0
390.wav,390,0
391.wav,391,1
392.wav,392,2
393.wav,393,1
395.wav,395,1
396.wav,396,2
397.wav,397,1
399.wav,399,1
400.wav,400,2
401.wav,401,0
402.wav,402,1
403.wav,403,2
404.wav,404,2
405.wav,405,1
406.wav,406,4
407.wav,407,2
408.wav,408,4
409.wav,409,3
410.wav,410,3
411.wav,411,4
412.wav,412,3
413.wav,413,1
414.wav,414,0
415.wav,415,1
416.wav,416,0
417.wav,417,3
418.wav,418,0
419.wav,419,0
420.wav,420,2
421.wav,421,4
422.wav,422,2
423.wav,423,3
424.wav,424,1
425.wav,425,4
426.wav,426,4
427.wav,427,3
428.wav,428,1
429.wav,429,4
430.wav,430,2
431.wav,431,2
432.wav,432,1
433.wav,433,1
434.wav,434,1
435.wav,435,1
436.wav,436,0
437.wav,437,3
438.wav,438,3
439.wav,439,0
440.wav,440,0
441.wav,441,3
442.wav,442,4
443.wav,443,0
444.wav,444,1
445.wav,445,3
446.wav,446,4
447.wav,447,4
448.wav,448,2
449.wav,449,1
450.wav,450,3
451.wav,451,0
452.wav,452,2
453.wav,453,1
454.wav,454,1
455.wav,455,1
456.wav,456,2
457.wav,457,4
458.wav,458,2
459.wav,459,1
461.wav,461,2
462.wav,462,0
463.wav,463,1
464.wav,464,2
465.wav,465,0
466.wav,466,2
467.wav,467,0
468.wav,468,4
469.wav,469,2
470.wav,470,0
471.wav,471,4
472.wav,472,1
473.wav,473,3
474.wav,474,2
475.wav,475,0
476.wav,476,4
477.wav,477,0
478.wav,478,0
479.wav,479,0
480.wav,480,4
481.wav,481,0
482.wav,482,0
483.wav,483,1
484.wav,484,4
485.wav,485,3
486.wav,486,4
487.wav,487,3
488.wav,488,4
489.wav,489,0
490.wav,490,4
491.wav,491,4
492.wav,492,1
600.wav,600,3
601.wav,601,2
602.wav,602,0
603.wav,603,4
604.wav,604,0
605.wav,605,3
606.wav,606,1
607.wav,607,3
608.wav,608,3
609.wav,609,2
612.wav,612,4
615.wav,615,3
617.wav,617,4
618.wav,618,3
619.wav,619,2
620.wav,620,3
622.wav,622,3
623.wav,623,3
624.wav,624,0
625.wav,625,2
626.wav,626,4
627.wav,627,0
628.wav,628,1
629.wav,629,4
631.wav,631,2
632.wav,632,1
633.wav,633,1
634.wav,634,2
635.wav,635,1
636.wav,636,4
637.wav,637,0
638.wav,638,3
640.wav,640,4
641.wav,641,1
649.wav,649,3
650.wav,650,2
651.wav,651,0
652.wav,652,2
653.wav,653,0
654.wav,654,0
655.wav,655,2
656.wav,656,2
657.wav,657,2
658.wav,658,3
659.wav,659,0
660.wav,660,4
661.wav,661,0
662.wav,662,3
663.wav,663,0
664.wav,664,3
666.wav,666,3
667.wav,667,4
669.wav,669,0
670.wav,670,2
673.wav,673,4
676.wav,676,1
677.wav,677,3
679.wav,679,4
680.wav,680,3
682.wav,682,1
683.wav,683,4
684.wav,684,2
687.wav,687,0
688.wav,688,4
689.wav,689,2
691.wav,691,0
692.wav,692,2
693.wav,693,1
695.wav,695,2
696.wav,696,0
697.wav,697,0
698.wav,698,0
699.wav,699,4
702.wav,702,3
703.wav,703,1
705.wav,705,1
707.wav,707,4
708.wav,708,3
709.wav,709,3
710.wav,710,4
712.wav,712,3
713.wav,713,3
715.wav,715,2
716.wav,716,4
717.wav,717,3
718.wav,718,3
