clip_id,speaker_id,fold
300.wav,300,4
301.wav,301,0
302.wav,302,2
303.wav,303,4
304.wav,304,3
305.wav,305,2
306.wav,306,0
307.wav,307,2
308.wav,308,3
309.wav,309,3
310.wav,310,2
311.wav,311,0
312.wav,312,1
313.wav,313,1
314.wav,314,1
315.wav,315,3
316.wav,316,2
317.wav,317,3
318.wav,318,0
319.wav,319,2
320.wav,320,1
321.wav,321,4
322.wav,322,4
323.wav,323,3
324.wav,324,0
325.wav,325,2
326.wav,326,1
327.wav,327,3
328.wav,328,2
329.wav,329,2
330.wav,330,4
331.wav,331,3
332.wav,332,4
333.wav,333,0
334.wav,334,1
335.wav,335,2
336.wav,336,3
337.wav,337,2
338.wav,338,2
339.wav,339,0
340.wav,340,3
341.wav,341,2
343.wav,343,1
344.wav,344,0
345.wav,345,4
346.wav,346,0
347.wav,347,0
348.wav,348,0
349.wav,349,1
350.wav,350,4
351.wav,351,4
352.wav,352,3
353.wav,353,4
354.wav,354,3
355.wav,355,3
356.wav,356,1
357.wav,357,4
358.wav,358,1
359.wav,359,4
360.wav,360,3
361.wav,361,3
362.wav,362,2
363.wav,363,1
364.wav,364,1
365.wav,365,0
366.wav,366,2
367.wav,367,4
368.wav,368,3
369.wav,369,0
370.wav,370,0
371.wav,371,1
372.wav,372,1
373.wav,373,3
374.wav,374,4
375.wav,375,2
376.wav,376,3
377.wav,377,2
378.wav,378,1
379.wav,379,3
380.wav,380,3
381.wav,381,2
382.wav,382,1
383.wav,383,0
384.wav,384,0
385.wav,385,1
386.wav,386,3
387.wav,387,3
388.wav,388,4
389.wav,389,0
390.wav,390,1
391.wav,391,2
392.wav,392,1
393.wav,393,0
395.wav,395,0
396.wav,396,4
397.wav,397,4
399.wav,399,3
400.wav,400,3
401.wav,401,4
402.wav,402,2
403.wav,403,0
404.wav,404,0
405.wav,405,2
406.wav,406,1
407.wav,407,2
408.wav,408,2
409.wav,409,0
410.wav,410,3
411.wav,411,0
412.wav,412,4
413.wav,413,0
414.wav,414,0
415.wav,415,1
416.wav,416,0
417.wav,417,4
418.wav,418,4
419.wav,419,1
420.wav,420,4
421.wav,421,2
422.wav,422,2
423.wav,423,2
424.wav,424,1
425.wav,425,4
426.wav,426,0
427.wav,427,0
428.wav,428,3
429.wav,429,4
430.wav,430,3
431.wav,431,0
432.wav,432,1
433.wav,433,1
434.wav,434,3
435.wav,435,3
436.wav,436,0
437.wav,437,0
438.wav,438,2
439.wav,439,4
440.wav,440,0
441.wav,441,3
442.wav,442,0
443.wav,443,1
444.wav,444,3
445.wav,445,1
446.wav,446,2
447.wav,447,1
448.wav,448,4
449.wav,449,0
450.wav,450,2
451.wav,451,2
452.wav,452,4
453.wav,453,3
454.wav,454,4
455.wav,455,1
456.wav,456,1
457.wav,457,1
458.wav,458,2
459.wav,459,4
461.wav,461,2
462.wav,462,3
463.wav,463,0
464.wav,464,4
465.wav,465,4
466.wav,466,1
467.wav,467,2
468.wav,468,4
469.wav,469,3
470.wav,470,0
471.wav,471,3
472.wav,472,4
473.wav,473,0
474.wav,474,4
475.wav,475,0
476.wav,476,2
477.wav,477,4
478.wav,478,4
479.wav,479,1
480.wav,480,4
481.wav,481,2
482.wav,482,1
483.wav,483,2
484.wav,484,1
485.wav,485,3
486.wav,486,1
487.wav,487,4
488.wav,488,1
489.wav,489,4
490.wav,490,4
491.wav,491,4
492.wav,492,3
600.wav,600,0
601.wav,601,3
602.wav,602,0
603.wav,603,3
604.wav,604,1
605.wav,605,4
606.wav,606,3
607.wav,607,3
608.wav,608,4
609.wav,609,3
612.wav,612,3
615.wav,615,1
617.wav,617,4
618.wav,618,2
619.wav,619,0
620.wav,620,4
622.wav,622,2
623.wav,623,2
624.wav,624,4
625.wav,625,2
626.wav,626,4
627.wav,627,3
628.wav,628,0
629.wav,629,2
631.wav,631,3
632.wav,632,0
633.wav,633,1
634.wav,634,3
635.wav,635,4
636.wav,636,3
637.wav,637,1
638.wav,638,2
640.wav,640,3
641.wav,641,0
649.wav,649,2
650.wav,650,0
651.wav,651,3
652.wav,652,1
653.wav,653,1
654.wav,654,1
655.wav,655,3
656.wav,656,1
657.wav,657,0
658.wav,658,1
659.wav,659,2
660.wav,660,0
661.wav,661,2
662.wav,662,4
663.wav,663,4
664.wav,664,1
666.wav,666,2
667.wav,667,2
669.wav,669,2
670.wav,670,1
673.wav,673,4
676.wav,676,2
677.wav,677,2
679.wav,679,1
680.wav,680,2
682.wav,682,0
683.wav,683,0
684.wav,684,1
687.wav,687,2
688.wav,688,4
689.wav,689,0
691.wav,691,2
692.wav,692,0
693.wav,693,2
695.wav,695,3
696.wav,696,3
697.wav,697,0
698.wav,698,1
699.wav,699,3
702.wav,702,3
703.wav,703,2
705.wav,705,4
707.wav,707,1
708.wav,708,1
709.wav,709,1
710.wav,710,1
712.wav,712,0
713.wav,713,0
715.wav,715,4
716.wav,716,3
717.wav,717,4
718.wav,718,0
