clip_id,speaker_id,fold
300.wav,300,3
301.wav,301,2
302.wav,302,1
303.wav,303,0
304.wav,304,1
305.wav,305,1
306.wav,306,1
307.wav,307,0
308.wav,308,2
309.wav,309,2
310.wav,310,0
311.wav,311,0
312.wav,312,1
313.wav,313,0
314.wav,314,1
315.wav,315,4
316.wav,316,3
317.wav,317,3
318.wav,318,1
319.wav,319,3
320.wav,320,1
321.wav,321,2
322.wav,322,4
323.wav,323,0
324.wav,324,1
325.wav,325,1
326.wav,326,3
327.wav,327,3
328.wav,328,1
329.wav,329,0
330.wav,330,0
331.wav,331,4
332.wav,332,3
333.wav,333,4
334.wav,334,3
335.wav,335,0
336.wav,336,3
337.wav,337,2
338.wav,338,4
339.wav,339,4
340.wav,340,3
341.wav,341,1
343.wav,343,2
344.wav,344,3
345.wav,345,1
346.wav,346,2
347.wav,347,4
348.wav,348,4
349.wav,349,2
350.wav,350,4
351.wav,351,4
352.wav,352,4
353.wav,353,4
354.wav,354,0
355.wav,355,1
356.wav,356,3
357.wav,357,3
358.wav,358,2
359.wav,359,4
360.wav,360,3
361.wav,361,3
362.wav,362,3
363.wav,363,3
364.wav,364,4
365.wav,365,1
366.wav,366,0
367.wav,367,0
368.wav,368,4
369.wav,369,3
370.wav,370,4
371.wav,371,3
372.wav,372,1
373.wav,373,4
374.wav,374,4
375.wav,375,0
376.wav,376,4
377.wav,377,3
378.wav,378,0
379.wav,379,2
380.wav,380,1
381.wav,381,4
382.wav,382,3
383.wav,383,2
384.wav,384,3
385.wav,385,0
386.wav,386,0
387.wav,387,3
388.wav,388,3
389.wav,389,4
390.wav,390,0
391.wav,391,1
392.wav,392,0
393.wav,393,3
395.wav,395,1
396.wav,396,1
397.wav,397,4
399.wav,399,3
400.wav,400,3
401.wav,401,0
402.wav,402,0
403.wav,403,3
404.wav,404,1
405.wav,405,4
406.wav,406,2
407.wav,407,2
408.wav,408,3
409.wav,409,0
410.wav,410,2
411.wav,411,2
412.wav,412,1
413.wav,413,3
414.wav,414,2
415.wav,415,0
416.wav,416,0
417.wav,417,1
418.wav,418,1
419.wav,419,4
420.wav,420,4
421.wav,421,0
422.wav,422,2
423.wav,423,0
424.wav,424,4
425.wav,425,2
426.wav,426,3
427.wav,427,4
428.wav,428,3
429.wav,429,0
430.wav,430,0
431.wav,431,0
432.wav,432,3
433.wav,433,1
434.wav,434,0
435.wav,435,4
436.wav,436,2
437.wav,437,0
438.wav,438,2
439.wav,439,4
440.wav,440,3
441.wav,441,3
442.wav,442,1
443.wav,443,1
444.wav,444,1
445.wav,445,0
446.wav,446,3
447.wav,447,2
448.wav,448,4
449.wav,449,3
450.wav,450,1
451.wav,451,3
452.wav,452,3
453.wav,453,4
454.wav,454,0
455.wav,455,1
456.wav,456,0
457.wav,457,0
458.wav,458,1
459.wav,459,1
461.wav,461,1
462.wav,462,3
463.wav,463,1
464.wav,464,0
465.wav,465,0
466.wav,466,4
467.wav,467,0
468.wav,468,2
469.wav,469,3
470.wav,470,2
471.wav,471,4
472.wav,472,4
473.wav,473,1
474.wav,474,0
475.wav,475,2
476.wav,476,0
477.wav,477,2
478.wav,478,4
479.wav,479,1
480.wav,480,1
481.wav,481,1
482.wav,482,4
483.wav,483,2
484.wav,484,2
485.wav,485,1
486.wav,486,0
487.wav,487,1
488.wav,488,0
489.wav,489,4
490.wav,490,0
491.wav,491,2
492.wav,492,1
600.wav,600,3
601.wav,601,3
602.wav,602,0
603.wav,603,0
604.wav,604,2
605.wav,605,4
606.wav,606,4
607.wav,607,4
608.wav,608,3
609.wav,609,4
612.wav,612,2
615.wav,615,1
617.wav,617,2
618.wav,618,0
619.wav,619,2
620.wav,620,4
622.wav,622,0
623.wav,623,0
624.wav,624,4
625.wav,625,2
626.wav,626,0
627.wav,627,1
628.wav,628,4
629.wav,629,3
631.wav,631,4
632.wav,632,3
633.wav,633,0
634.wav,634,2
635.wav,635,3
636.wav,636,4
637.wav,637,2
638.wav,638,1
640.wav,640,2
641.wav,641,0
649.wav,649,3
650.wav,650,2
651.wav,651,3
652.wav,652,1
653.wav,653,2
654.wav,654,4
655.wav,655,2
656.wav,656,3
657.wav,657,2
658.wav,658,2
659.wav,659,3
660.wav,660,4
661.wav,661,1
662.wav,662,2
663.wav,663,3
664.wav,664,4
666.wav,666,3
667.wav,667,2
669.wav,669,0
670.wav,670,0
673.wav,673,1
676.wav,676,0
677.wav,677,2
679.wav,679,3
680.wav,680,2
682.wav,682,1
683.wav,683,2
684.wav,684,1
687.wav,687,1
688.wav,688,2
689.wav,689,2
691.wav,691,1
692.wav,692,2
693.wav,693,1
695.wav,695,2
696.wav,696,1
697.wav,697,1
698.wav,698,1
699.wav,699,0
702.wav,702,4
703.wav,703,4
705.wav,705,0
707.wav,707,2
708.wav,708,2
709.wav,709,4
710.wav,710,2
712.wav,712,4
713.wav,713,4
715.wav,715,2
716.wav,716,2
717.wav,717,4
718.wav,718,3
