clip_id,speaker_id,fold
adrso002.wav,adrso002,3
adrso003.wav,adrso003,0
adrso004.wav,adrso004,3
adrso005.wav,adrso005,2
adrso006.wav,adrso006,4
adrso007.wav,adrso007,2
adrso008.wav,adrso008,2
adrso009.wav,adrso009,4
adrso010.wav,adrso010,1
adrso011.wav,adrso011,3
adrso012.wav,adrso012,2
adrso013.wav,adrso013,1
adrso014.wav,adrso014,3
adrso015.wav,adrso015,4
adrso016.wav,adrso016,3
adrso017.wav,adrso017,0
adrso018.wav,adrso018,1
adrso019.wav,adrso019,1
adrso020.wav,adrso020,3
adrso021.wav,adrso021,2
adrso022.wav,adrso022,3
adrso023.wav,adrso023,3
adrso024.wav,adrso024,1
adrso025.wav,adrso025,3
adrso027.wav,adrso027,4
adrso028.wav,adrso028,1
adrso029.wav,adrso029,3
adrso031.wav,adrso031,0
adrso032.wav,adrso032,3
adrso033.wav,adrso033,0
adrso035.wav,adrso035,4
adrso036.wav,adrso036,0
adrso037.wav,adrso037,2
adrso038.wav,adrso038,1
adrso039.wav,adrso039,1
adrso041.wav,adrso041,1
adrso042.wav,adrso042,0
adrso043.wav,adrso043,3
adrso044.wav,adrso044,0
adrso045.wav,adrso045,0
adrso046.wav,adrso046,4
adrso047.wav,adrso047,0
adrso049.wav,adrso049,0
adrso052.wav,adrso052,4
adrso053.wav,adrso053,4
adrso054.wav,adrso054,1
adrso055.wav,adrso055,2
adrso056.wav,adrso056,0
adrso059.wav,adrso059,0
adrso060.wav,adrso060,4
adrso062.wav,adrso062,0
adrso063.wav,adrso063,1
adrso064.wav,adrso064,0
adrso065.wav,adrso065,1
adrso066.wav,adrso066,3
adrso068.wav,adrso068,3
adrso070.wav,adrso070,2
adrso071.wav,adrso071,2
adrso072.wav,adrso072,1
adrso074.wav,adrso074,0
adrso075.wav,adrso075,0
adrso077.wav,adrso077,1
adrso078.wav,adrso078,2
adrso083.wav,adrso083,3
adrso088.wav,adrso088,0
adrso089.wav,adrso089,0
adrso090.wav,adrso090,2
adrso092.wav,adrso092,2
adrso093.wav,adrso093,4
adrso098.wav,adrso098,4
adrso099.wav,adrso099,2
adrso106.wav,adrso106,0
adrso108.wav,adrso108,1
adrso109.wav,adrso109,2
adrso110.wav,adrso110,3
adrso112.wav,adrso112,3
adrso113.wav,adrso113,1
adrso116.wav,adrso116,0
adrso117.wav,adrso117,3
adrso118.wav,adrso118,0
adrso121.wav,adrso121,0
adrso122.wav,adrso122,1
adrso123.wav,adrso123,4
adrso124.wav,adrso124,0
adrso125.wav,adrso125,0
adrso126.wav,adrso126,3
adrso128.wav,adrso128,1
adrso130.wav,adrso130,4
adrso132.wav,adrso132,4
adrso134.wav,adrso134,4
adrso135.wav,adrso135,1
adrso138.wav,adrso138,1
adrso140.wav,adrso140,4
adrso141.wav,adrso141,2
adrso142.wav,adrso142,0
adrso144.wav,adrso144,2
adrso148.wav,adrso148,0
adrso149.wav,adrso149,1
adrso150.wav,adrso150,0
adrso151.wav,adrso151,3
adrso152.wav,adrso152,2
adrso153.wav,adrso153,2
adrso154.wav,adrso154,0
adrso155.wav,adrso155,1
adrso156.wav,adrso156,4
adrso157.wav,adrso157,4
adrso158.wav,adrso158,3
adrso159.wav,adrso159,2
adrso160.wav,adrso160,3
adrso161.wav,adrso161,3
adrso162.wav,adrso162,0
adrso164.wav,adrso164,3
adrso165.wav,adrso165,2
adrso166.wav,adrso166,4
adrso167.wav,adrso167,2
adrso168.wav,adrso168,1
adrso169.wav,adrso169,4
adrso170.wav,adrso170,4
