clip_id,speaker_id,fold
300.wav,300,4
301.wav,301,3
302.wav,302,1
303.wav,303,2
304.wav,304,2
305.wav,305,2
306.wav,306,1
307.wav,307,4
308.wav,308,3
309.wav,309,4
310.wav,310,3
311.wav,311,3
312.wav,312,2
313.wav,313,3
314.wav,314,3
315.wav,315,1
316.wav,316,1
317.wav,317,0
318.wav,318,1
319.wav,319,1
320.wav,320,0
321.wav,321,1
322.wav,322,1
323.wav,323,4
324.wav,324,2
325.wav,325,2
326.wav,326,3
327.wav,327,0
328.wav,328,3
329.wav,329,3
330.wav,330,2
331.wav,331,1
332.wav,332,0
333.wav,333,2
334.wav,334,1
335.wav,335,2
336.wav,336,0
337.wav,337,4
338.wav,338,2
339.wav,339,0
340.wav,340,0
341.wav,341,0
343.wav,343,0
344.wav,344,2
345.wav,345,3
346.wav,346,4
347.wav,347,4
348.wav,348,1
349.wav,349,1
350.wav,350,2
351.wav,351,1
352.wav,352,1
353.wav,353,1
354.wav,354,3
355.wav,355,3
356.wav,356,3
357.wav,357,0
358.wav,358,4
359.wav,359,2
360.wav,360,2
361.wav,361,0
362.wav,362,1
363.wav,363,4
364.wav,364,3
365.wav,365,1
366.wav,366,0
367.wav,367,4
368.wav,368,3
369.wav,369,0
370.wav,370,4
371.wav,371,4
372.wav,372,2
373.wav,373,2
374.wav,374,2
375.wav,375,1
376.wav,376,3
377.wav,377,4
378.wav,378,4
379.wav,379,4
380.wav,380,0
381.wav,381,2
382.wav,382,2
383.wav,383,1
384.wav,384,0
385.wav,385,0
386.wav,386,2
387.wav,387,3
388.wav,388,2
389.wav,389,2
390.wav,390,1
391.wav,391,3
392.wav,392,3
393.wav,393,4
395.wav,395,0
396.wav,396,0
397.wav,397,3
399.wav,399,0
400.wav,400,4
401.wav,401,2
402.wav,402,3
403.wav,403,2
404.wav,404,1
405.wav,405,1
406.wav,406,2
407.wav,407,4
408.wav,408,2
409.wav,409,4
410.wav,410,4
411.wav,411,4
412.wav,412,4
413.wav,413,4
414.wav,414,2
415.wav,415,0
416.wav,416,0
417.wav,417,4
418.wav,418,3
419.wav,419,0
420.wav,420,2
421.wav,421,0
422.wav,422,0
423.wav,423,0
424.wav,424,4
425.wav,425,1
426.wav,426,3
427.wav,427,3
428.wav,428,0
429.wav,429,1
430.wav,430,0
431.wav,431,1
432.wav,432,4
433.wav,433,1
434.wav,434,4
435.wav,435,3
436.wav,436,4
437.wav,437,1
438.wav,438,2
439.wav,439,1
440.wav,440,1
441.wav,441,0
442.wav,442,2
443.wav,443,1
444.wav,444,4
445.wav,445,0
446.wav,446,0
447.wav,447,3
448.wav,448,4
449.wav,449,0
450.wav,450,0
451.wav,451,3
452.wav,452,1
453.wav,453,3
454.wav,454,4
455.wav,455,4
456.wav,456,4
457.wav,457,1
458.wav,458,1
459.wav,459,0
461.wav,461,1
462.wav,462,3
463.wav,463,2
464.wav,464,2
465.wav,465,2
466.wav,466,3
467.wav,467,2
468.wav,468,0
469.wav,469,1
470.wav,470,4
471.wav,471,1
472.wav,472,3
473.wav,473,1
474.wav,474,1
475.wav,475,3
476.wav,476,4
477.wav,477,2
478.wav,478,0
479.wav,479,3
480.wav,480,1
481.wav,481,3
482.wav,482,3
483.wav,483,1
484.wav,484,2
485.wav,485,2
486.wav,486,0
487.wav,487,3
488.wav,488,3
489.wav,489,0
490.wav,490,2
491.wav,491,2
492.wav,492,0
600.wav,600,3
601.wav,601,2
602.wav,602,3
603.wav,603,1
604.wav,604,4
605.wav,605,0
606.wav,606,4
607.wav,607,2
608.wav,608,1
609.wav,609,4
612.wav,612,1
615.wav,615,3
617.wav,617,2
618.wav,618,3
619.wav,619,0
620.wav,620,0
622.wav,622,3
623.wav,623,4
624.wav,624,3
625.wav,625,4
626.wav,626,4
627.wav,627,0
628.wav,628,4
629.wav,629,2
631.wav,631,2
632.wav,632,4
633.wav,633,3
634.wav,634,3
635.wav,635,4
636.wav,636,3
637.wav,637,2
638.wav,638,4
640.wav,640,2
641.wav,641,1
649.wav,649,1
650.wav,650,1
651.wav,651,0
652.wav,652,4
653.wav,653,0
654.wav,654,4
655.wav,655,1
656.wav,656,3
657.wav,657,4
658.wav,658,0
659.wav,659,4
660.wav,660,0
661.wav,661,0
662.wav,662,4
663.wav,663,1
664.wav,664,3
666.wav,666,3
667.wav,667,2
669.wav,669,1
670.wav,670,4
673.wav,673,1
676.wav,676,1
677.wav,677,0
679.wav,679,4
680.wav,680,3
682.wav,682,0
683.wav,683,2
684.wav,684,1
687.wav,687,2
688.wav,688,3
689.wav,689,1
691.wav,691,4
692.wav,692,0
693.wav,693,2
695.wav,695,0
696.wav,696,0
697.wav,697,2
698.wav,698,1
699.wav,699,2
702.wav,702,2
703.wav,703,4
705.wav,705,3
707.wav,707,2
708.wav,708,0
709.wav,709,3
710.wav,710,0
712.wav,712,4
713.wav,713,2
715.wav,715,1
716.wav,716,3
717.wav,717,0
718.wav,718,3
